tpc_grp,depth_broad,broad_coral,latitude,species,mol_gCmin,inv_T,temp,cnidarian_type,metabolic_category,study_id,mol_grammin
1_dorey2020,deep,hard,64.06,pertusa,1.8287937743333331e-6,40.27249044438772,15,hermatypic coral,r,dorey2020,1.8287937743333331e-6
1_dorey2020,deep,hard,64.06,pertusa,1.2840466926666667e-6,40.55396862327563,13,hermatypic coral,r,dorey2020,1.2840466926666667e-6
1_dorey2020,deep,hard,64.06,pertusa,5.447470816666667e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,5.447470816666667e-7
1_dorey2020,deep,hard,64.06,pertusa,4.280155643333333e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,4.280155643333333e-7
1_dorey2020,deep,hard,64.06,pertusa,3.9688715966666667e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,3.9688715966666667e-7
2_dorey2020,deep,hard,64.06,pertusa,1.416342412333333e-6,40.27249044438772,15,hermatypic coral,r,dorey2020,1.416342412333333e-6
2_dorey2020,deep,hard,64.06,pertusa,1.1828793773333333e-6,40.55396862327563,13,hermatypic coral,r,dorey2020,1.1828793773333333e-6
2_dorey2020,deep,hard,64.06,pertusa,1.0894941633333333e-6,40.839409190745464,11,hermatypic coral,r,dorey2020,1.0894941633333333e-6
2_dorey2020,deep,hard,64.06,pertusa,9.027237353333334e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,9.027237353333334e-7
2_dorey2020,deep,hard,64.06,pertusa,4.59143969e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,4.59143969e-7
3_dorey2020,deep,hard,64.06,pertusa,9.649805446666666e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,9.649805446666666e-7
3_dorey2020,deep,hard,64.06,pertusa,7.237354086666667e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,7.237354086666667e-7
3_dorey2020,deep,hard,64.06,pertusa,5.058365759999999e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,5.058365759999999e-7
3_dorey2020,deep,hard,64.06,pertusa,4.0466926066666665e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,4.0466926066666665e-7
3_dorey2020,deep,hard,64.06,pertusa,4.12451362e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,4.12451362e-7
4_dorey2020,deep,hard,64.06,pertusa,9.182879376666667e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,9.182879376666667e-7
4_dorey2020,deep,hard,64.06,pertusa,7.47081712e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,7.47081712e-7
4_dorey2020,deep,hard,64.06,pertusa,5.136186769999999e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,5.136186769999999e-7
4_dorey2020,deep,hard,64.06,pertusa,5.447470816666667e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,5.447470816666667e-7
4_dorey2020,deep,hard,64.06,pertusa,4.2023346299999996e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,4.2023346299999996e-7
5_dorey2020,deep,hard,64.06,pertusa,7.548638133333333e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,7.548638133333333e-7
5_dorey2020,deep,hard,64.06,pertusa,5.9922179e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,5.9922179e-7
5_dorey2020,deep,hard,64.06,pertusa,4.6692606999999994e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,4.6692606999999994e-7
5_dorey2020,deep,hard,64.06,pertusa,4.2023346299999996e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,4.2023346299999996e-7
5_dorey2020,deep,hard,64.06,pertusa,6.381322956666666e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,6.381322956666666e-7
6_dorey2020,deep,hard,63.36,pertusa,1.9450980393333333e-6,40.27249044438772,15,hermatypic coral,r,dorey2020,1.9450980393333333e-6
6_dorey2020,deep,hard,63.36,pertusa,1.9843137253333332e-6,40.55396862327563,13,hermatypic coral,r,dorey2020,1.9843137253333332e-6
6_dorey2020,deep,hard,63.36,pertusa,1.2784313726666666e-6,40.839409190745464,11,hermatypic coral,r,dorey2020,1.2784313726666666e-6
6_dorey2020,deep,hard,63.36,pertusa,1.3019607843333331e-6,41.12889640811739,9,hermatypic coral,r,dorey2020,1.3019607843333331e-6
6_dorey2020,deep,hard,63.36,pertusa,7.05882353e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,7.05882353e-7
6_dorey2020,deep,hard,63.36,pertusa,1.2078431373333333e-6,41.720359955241136,5,hermatypic coral,r,dorey2020,1.2078431373333333e-6
7_dorey2020,deep,hard,63.36,pertusa,1.1921568626666666e-6,40.27249044438772,15,hermatypic coral,r,dorey2020,1.1921568626666666e-6
7_dorey2020,deep,hard,63.36,pertusa,1.4196078430000001e-6,40.55396862327563,13,hermatypic coral,r,dorey2020,1.4196078430000001e-6
7_dorey2020,deep,hard,63.36,pertusa,8.235294116666666e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,8.235294116666666e-7
7_dorey2020,deep,hard,63.36,pertusa,6.352941176666667e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,6.352941176666667e-7
7_dorey2020,deep,hard,63.36,pertusa,1.2235294116666667e-6,41.720359955241136,5,hermatypic coral,r,dorey2020,1.2235294116666667e-6
8_dorey2020,deep,hard,63.36,pertusa,9.725490196666666e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,9.725490196666666e-7
8_dorey2020,deep,hard,63.36,pertusa,8.235294116666666e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,8.235294116666666e-7
8_dorey2020,deep,hard,63.36,pertusa,5.88235294e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,5.88235294e-7
8_dorey2020,deep,hard,63.36,pertusa,5.098039216666666e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,5.098039216666666e-7
8_dorey2020,deep,hard,63.36,pertusa,4.7058823533333334e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,4.7058823533333334e-7
8_dorey2020,deep,hard,63.36,pertusa,6.274509803333332e-8,41.720359955241136,5,hermatypic coral,r,dorey2020,6.274509803333332e-8
9_dorey2020,deep,hard,63.36,pertusa,8.000000000000001e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,8.000000000000001e-7
9_dorey2020,deep,hard,63.36,pertusa,6.666666666666666e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,6.666666666666666e-7
9_dorey2020,deep,hard,63.36,pertusa,5.803921569999999e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,5.803921569999999e-7
9_dorey2020,deep,hard,63.36,pertusa,4.470588236666666e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,4.470588236666666e-7
9_dorey2020,deep,hard,63.36,pertusa,3.2156862746666664e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,3.2156862746666664e-7
9_dorey2020,deep,hard,63.36,pertusa,1.4901960783333332e-07,41.720359955241136,5,hermatypic coral,r,dorey2020,1.4901960783333332e-07
10_dorey2020,deep,hard,63.36,pertusa,6.274509803333333e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,6.274509803333333e-7
10_dorey2020,deep,hard,63.36,pertusa,4.94117647e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,4.94117647e-7
10_dorey2020,deep,hard,63.36,pertusa,4.31372549e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,4.31372549e-7
10_dorey2020,deep,hard,63.36,pertusa,2.901960784333333e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,2.901960784333333e-7
10_dorey2020,deep,hard,63.36,pertusa,1.6470588236666668e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,1.6470588236666668e-7
10_dorey2020,deep,hard,63.36,pertusa,2.3529411766666667e-8,41.720359955241136,5,hermatypic coral,r,dorey2020,2.3529411766666667e-8
11_dorey2020,deep,hard,69.14,pertusa,1.2243756386666666e-6,40.27249044438772,15,hermatypic coral,r,dorey2020,1.2243756386666666e-6
11_dorey2020,deep,hard,69.14,pertusa,1.2251678113333333e-6,40.55396862327563,13,hermatypic coral,r,dorey2020,1.2251678113333333e-6
11_dorey2020,deep,hard,69.14,pertusa,6.555148153333333e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,6.555148153333333e-7
11_dorey2020,deep,hard,69.14,pertusa,6.250080833333332e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,6.250080833333332e-7
11_dorey2020,deep,hard,69.14,pertusa,5.318873756666666e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,5.318873756666666e-7
12_dorey2020,deep,hard,69.14,pertusa,1.020932759e-6,40.27249044438772,15,hermatypic coral,r,dorey2020,1.020932759e-6
12_dorey2020,deep,hard,69.14,pertusa,8.182820523333334e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,8.182820523333334e-7
12_dorey2020,deep,hard,69.14,pertusa,5.068611853333334e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,5.068611853333334e-7
12_dorey2020,deep,hard,69.14,pertusa,4.3721465599999993e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,4.3721465599999993e-7
12_dorey2020,deep,hard,69.14,pertusa,3.0498648456666667e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,3.0498648456666667e-7
13_dorey2020,deep,hard,69.14,pertusa,9.348688549999999e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,9.348688549999999e-7
13_dorey2020,deep,hard,69.14,pertusa,8.026406833333333e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,8.026406833333333e-7
13_dorey2020,deep,hard,69.14,pertusa,4.285977573333334e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,4.285977573333334e-7
13_dorey2020,deep,hard,69.14,pertusa,3.5114266866666665e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,3.5114266866666665e-7
13_dorey2020,deep,hard,69.14,pertusa,2.5019723483333333e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,2.5019723483333333e-7
14_dorey2020,deep,hard,69.14,pertusa,6.375211783333333e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,6.375211783333333e-7
14_dorey2020,deep,hard,69.14,pertusa,5.365757446666667e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,5.365757446666667e-7
14_dorey2020,deep,hard,69.14,pertusa,4.1998085866666667e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,4.1998085866666667e-7
14_dorey2020,deep,hard,69.14,pertusa,3.347010436666666e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,3.347010436666666e-7
14_dorey2020,deep,hard,69.14,pertusa,3.824415733333333e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,3.824415733333333e-7
14_dorey2020,deep,hard,69.14,pertusa,1.4063490216666665e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,1.4063490216666665e-7
15_dorey2020,deep,hard,69.14,pertusa,5.827480956666667e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,5.827480956666667e-7
15_dorey2020,deep,hard,69.14,pertusa,4.818026616666666e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,4.818026616666666e-7
15_dorey2020,deep,hard,69.14,pertusa,4.043314063333333e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,4.043314063333333e-7
15_dorey2020,deep,hard,69.14,pertusa,2.9557741306666667e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,2.9557741306666667e-7
15_dorey2020,deep,hard,69.14,pertusa,2.7291157413333333e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,2.7291157413333333e-7
15_dorey2020,deep,hard,69.14,pertusa,1.0935216439999999e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,1.0935216439999999e-7
16_dorey2020,deep,hard,68.54,pertusa,1.1267605633333334e-6,40.27249044438772,15,hermatypic coral,r,dorey2020,1.1267605633333334e-6
16_dorey2020,deep,hard,68.54,pertusa,8.13771518e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,8.13771518e-7
16_dorey2020,deep,hard,68.54,pertusa,6.338028169999999e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,6.338028169999999e-7
16_dorey2020,deep,hard,68.54,pertusa,5.007824726666666e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,5.007824726666666e-7
16_dorey2020,deep,hard,68.54,pertusa,3.2863849766666666e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,3.2863849766666666e-7
16_dorey2020,deep,hard,68.54,pertusa,2.2691705789999997e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,2.2691705789999997e-7
17_dorey2020,deep,hard,68.54,pertusa,8.920187793333332e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,8.920187793333332e-7
18_dorey2020,deep,hard,68.54,pertusa,8.450704226666666e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,8.450704226666666e-7
19_dorey2020,deep,hard,68.54,pertusa,7.51173709e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,7.51173709e-7
20_dorey2020,deep,hard,68.54,pertusa,5.477308293333333e-7,40.27249044438772,15,hermatypic coral,r,dorey2020,5.477308293333333e-7
17_dorey2020,deep,hard,68.54,pertusa,3.9123630666666665e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,3.9123630666666665e-7
18_dorey2020,deep,hard,68.54,pertusa,5.946791863333334e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,5.946791863333334e-7
19_dorey2020,deep,hard,68.54,pertusa,7.58998435e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,7.58998435e-7
20_dorey2020,deep,hard,68.54,pertusa,8.607198746666668e-7,40.55396862327563,13,hermatypic coral,r,dorey2020,8.607198746666668e-7
17_dorey2020,deep,hard,68.54,pertusa,7.433489826666666e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,7.433489826666666e-7
18_dorey2020,deep,hard,68.54,pertusa,6.807511736666666e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,6.807511736666666e-7
19_dorey2020,deep,hard,68.54,pertusa,4.890453833333333e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,4.890453833333333e-7
20_dorey2020,deep,hard,68.54,pertusa,3.3646322366666663e-7,40.839409190745464,11,hermatypic coral,r,dorey2020,3.3646322366666663e-7
17_dorey2020,deep,hard,68.54,pertusa,2.503912363e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,2.503912363e-7
18_dorey2020,deep,hard,68.54,pertusa,3.52112676e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,3.52112676e-7
19_dorey2020,deep,hard,68.54,pertusa,5.320813770000001e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,5.320813770000001e-7
20_dorey2020,deep,hard,68.54,pertusa,6.025039123333334e-7,41.12889640811739,9,hermatypic coral,r,dorey2020,6.025039123333334e-7
17_dorey2020,deep,hard,68.54,pertusa,1.877934272333333e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,1.877934272333333e-7
18_dorey2020,deep,hard,68.54,pertusa,2.6604068856666666e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,2.6604068856666666e-7
19_dorey2020,deep,hard,68.54,pertusa,3.6776212833333335e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,3.6776212833333335e-7
20_dorey2020,deep,hard,68.54,pertusa,3.9123630666666665e-7,41.42251694288889,7,hermatypic coral,r,dorey2020,3.9123630666666665e-7
17_dorey2020,deep,hard,68.54,pertusa,2.8169014083333336e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,2.8169014083333336e-7
18_dorey2020,deep,hard,68.54,pertusa,1.877934272333333e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,1.877934272333333e-7
19_dorey2020,deep,hard,68.54,pertusa,2.1126760563333334e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,2.1126760563333334e-7
20_dorey2020,deep,hard,68.54,pertusa,1.0172143973333332e-7,41.720359955241136,5,hermatypic coral,r,dorey2020,1.0172143973333332e-7
1_godefroid2023,deep,hard,-17.28,speciosa,6.483957196969696e-12,39.18459605453426,23,hermatypic coral,r,godefroid2023,6.483957196969696e-12
1_godefroid2023,deep,hard,-17.28,speciosa,6.3502673484848485e-12,39.052727987717724,24,hermatypic coral,r,godefroid2023,6.3502673484848485e-12
1_godefroid2023,deep,hard,-17.28,speciosa,8.355615e-12,38.92174449622782,25,hermatypic coral,r,godefroid2023,8.355615e-12
1_godefroid2023,deep,hard,-17.28,speciosa,9.692513333333333e-12,38.79163670917708,26,hermatypic coral,r,godefroid2023,9.692513333333333e-12
1_godefroid2023,deep,hard,-17.28,speciosa,9.95989303030303e-12,38.66239587389746,27,hermatypic coral,r,godefroid2023,9.95989303030303e-12
1_godefroid2023,deep,hard,-17.28,speciosa,9.425133712121211e-12,38.53401335397749,28,hermatypic coral,r,godefroid2023,9.425133712121211e-12
1_godefroid2023,deep,hard,-17.28,speciosa,1.0026737954545453e-11,38.40648062733848,29,hermatypic coral,r,godefroid2023,1.0026737954545453e-11
1_godefroid2023,deep,hard,-17.28,speciosa,1.0895721893939393e-11,38.27978928434875,30,hermatypic coral,r,godefroid2023,1.0895721893939393e-11
1_godefroid2023,deep,hard,-17.28,speciosa,1.1697860984848484e-11,38.15393102597508,31,hermatypic coral,r,godefroid2023,1.1697860984848484e-11
1_godefroid2023,deep,hard,-17.28,speciosa,1.2767379696969694e-11,38.028897661970575,32,hermatypic coral,r,godefroid2023,1.2767379696969694e-11
2_godefroid2023,deep,hard,-17.28,speciosa,2.212389393939394e-12,39.18459605453426,23,hermatypic coral,r,godefroid2023,2.212389393939394e-12
2_godefroid2023,deep,hard,-17.28,speciosa,2.1453472727272728e-12,39.052727987717724,24,hermatypic coral,r,godefroid2023,2.1453472727272728e-12
2_godefroid2023,deep,hard,-17.28,speciosa,2.815768333333333e-12,38.92174449622782,25,hermatypic coral,r,godefroid2023,2.815768333333333e-12
2_godefroid2023,deep,hard,-17.28,speciosa,3.218020909090909e-12,38.79163670917708,26,hermatypic coral,r,godefroid2023,3.218020909090909e-12
2_godefroid2023,deep,hard,-17.28,speciosa,3.218020909090909e-12,38.66239587389746,27,hermatypic coral,r,godefroid2023,3.218020909090909e-12
2_godefroid2023,deep,hard,-17.28,speciosa,3.6202735606060604e-12,38.53401335397749,28,hermatypic coral,r,godefroid2023,3.6202735606060604e-12
2_godefroid2023,deep,hard,-17.28,speciosa,4.2906945454545456e-12,38.40648062733848,29,hermatypic coral,r,godefroid2023,4.2906945454545456e-12
2_godefroid2023,deep,hard,-17.28,speciosa,4.692947196969697e-12,38.27978928434875,30,hermatypic coral,r,godefroid2023,4.692947196969697e-12
2_godefroid2023,deep,hard,-17.28,speciosa,5.095199772727271e-12,38.15393102597508,31,hermatypic coral,r,godefroid2023,5.095199772727271e-12
2_godefroid2023,deep,hard,-17.28,speciosa,5.832662878787878e-12,38.028897661970575,32,hermatypic coral,r,godefroid2023,5.832662878787878e-12
1_castrillon-cifuentes2023,shallow,hard,2.58,spp,3.13892145625e-5,39.052727987717724,24,hermatypic coral,r,castrillon-cifuentes2023,3.13892145625e-5
1_castrillon-cifuentes2023,shallow,hard,2.58,spp,5.6711606125000004e-5,38.53401335397749,28,hermatypic coral,r,castrillon-cifuentes2023,5.6711606125000004e-5
1_castrillon-cifuentes2023,shallow,hard,2.58,spp,7.2010551e-5,38.028897661970575,32,hermatypic coral,r,castrillon-cifuentes2023,7.2010551e-5
13_banc-prandi2022,shallow,hard,29.50232,pistillata,7.969303424242423e-10,39.31735768778696,22,hermatypic coral,r,banc-prandi2022,7.969303424242423e-10
13_banc-prandi2022,shallow,hard,29.50232,pistillata,7.674144037878788e-10,39.052727987717724,24,hermatypic coral,r,banc-prandi2022,7.674144037878788e-10
13_banc-prandi2022,shallow,hard,29.50232,pistillata,9.445100356060607e-10,38.79163670917708,26,hermatypic coral,r,banc-prandi2022,9.445100356060607e-10
13_banc-prandi2022,shallow,hard,29.50232,pistillata,1.1707988977272727e-9,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,1.1707988977272727e-9
13_banc-prandi2022,shallow,hard,29.50232,pistillata,1.0920897287878786e-9,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,1.0920897287878786e-9
13_banc-prandi2022,shallow,hard,29.50232,pistillata,1.111767021212121e-9,38.028897661970575,32,hermatypic coral,r,banc-prandi2022,1.111767021212121e-9
13_banc-prandi2022,shallow,hard,29.50232,pistillata,9.838646204545455e-10,37.781273389387344,34,hermatypic coral,r,banc-prandi2022,9.838646204545455e-10
14_banc-prandi2022,shallow,hard,11.71444,pistillata,8.953168045454544e-10,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,8.953168045454544e-10
14_banc-prandi2022,shallow,hard,11.71444,pistillata,1.1314443136363635e-9,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,1.1314443136363635e-9
14_banc-prandi2022,shallow,hard,11.71444,pistillata,9.149940969696971e-10,38.028897661970575,32,hermatypic coral,r,banc-prandi2022,9.149940969696971e-10
14_banc-prandi2022,shallow,hard,11.71444,pistillata,1.1314443136363635e-9,37.781273389387344,34,hermatypic coral,r,banc-prandi2022,1.1314443136363635e-9
15_banc-prandi2022,shallow,hard,29.50232,hystrix,2.94527675e-10,39.31735768778696,22,hermatypic coral,r,banc-prandi2022,2.94527675e-10
15_banc-prandi2022,shallow,hard,29.50232,hystrix,7.844461053030303e-10,39.052727987717724,24,hermatypic coral,r,banc-prandi2022,7.844461053030303e-10
15_banc-prandi2022,shallow,hard,29.50232,hystrix,5.444087271212121e-10,38.79163670917708,26,hermatypic coral,r,banc-prandi2022,5.444087271212121e-10
15_banc-prandi2022,shallow,hard,29.50232,hystrix,8.962685969696968e-10,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,8.962685969696968e-10
15_banc-prandi2022,shallow,hard,29.50232,hystrix,5.378600066666666e-10,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,5.378600066666666e-10
15_banc-prandi2022,shallow,hard,29.50232,hystrix,1.0968694977272727e-9,38.028897661970575,32,hermatypic coral,r,banc-prandi2022,1.0968694977272727e-9
15_banc-prandi2022,shallow,hard,29.50232,hystrix,1.636109265909091e-9,37.781273389387344,34,hermatypic coral,r,banc-prandi2022,1.636109265909091e-9
16_banc-prandi2022,shallow,hard,11.71444,hystrix,1.1428752886363636e-9,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,1.1428752886363636e-9
16_banc-prandi2022,shallow,hard,11.71444,hystrix,2.2443783143939393e-9,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,2.2443783143939393e-9
16_banc-prandi2022,shallow,hard,11.71444,hystrix,1.6590915681818182e-9,38.028897661970575,32,hermatypic coral,r,banc-prandi2022,1.6590915681818182e-9
16_banc-prandi2022,shallow,hard,11.71444,hystrix,1.4585524477272727e-9,37.781273389387344,34,hermatypic coral,r,banc-prandi2022,1.4585524477272727e-9
17_banc-prandi2022,shallow,hard,29.50232,lobata,7.087383266666666e-10,39.31735768778696,22,hermatypic coral,r,banc-prandi2022,7.087383266666666e-10
17_banc-prandi2022,shallow,hard,29.50232,lobata,1.1986429416666665e-9,39.052727987717724,24,hermatypic coral,r,banc-prandi2022,1.1986429416666665e-9
17_banc-prandi2022,shallow,hard,29.50232,lobata,1.5504891681818183e-9,38.79163670917708,26,hermatypic coral,r,banc-prandi2022,1.5504891681818183e-9
17_banc-prandi2022,shallow,hard,29.50232,lobata,2.0009780719696967e-9,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,2.0009780719696967e-9
17_banc-prandi2022,shallow,hard,29.50232,lobata,2.1949546568181818e-9,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,2.1949546568181818e-9
17_banc-prandi2022,shallow,hard,29.50232,lobata,1.9549861825757573e-9,38.028897661970575,32,hermatypic coral,r,banc-prandi2022,1.9549861825757573e-9
17_banc-prandi2022,shallow,hard,29.50232,lobata,1.5768352416666664e-9,37.781273389387344,34,hermatypic coral,r,banc-prandi2022,1.5768352416666664e-9
18_banc-prandi2022,shallow,hard,11.71444,lobata,1.7839641833333333e-9,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,1.7839641833333333e-9
18_banc-prandi2022,shallow,hard,11.71444,lobata,1.820112484848485e-9,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,1.820112484848485e-9
18_banc-prandi2022,shallow,hard,11.71444,lobata,2.053546140151515e-9,38.028897661970575,32,hermatypic coral,r,banc-prandi2022,2.053546140151515e-9
18_banc-prandi2022,shallow,hard,11.71444,lobata,1.9319488780303027e-9,37.781273389387344,34,hermatypic coral,r,banc-prandi2022,1.9319488780303027e-9
19_banc-prandi2022,shallow,hard,29.50232,muricata,7.570562375e-10,39.31735768778696,22,hermatypic coral,r,banc-prandi2022,7.570562375e-10
19_banc-prandi2022,shallow,hard,29.50232,muricata,1.113628446969697e-9,39.052727987717724,24,hermatypic coral,r,banc-prandi2022,1.113628446969697e-9
19_banc-prandi2022,shallow,hard,29.50232,muricata,1.2248304878787879e-9,38.79163670917708,26,hermatypic coral,r,banc-prandi2022,1.2248304878787879e-9
19_banc-prandi2022,shallow,hard,29.50232,muricata,1.7187869022727272e-9,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,1.7187869022727272e-9
19_banc-prandi2022,shallow,hard,29.50232,muricata,1.486528431060606e-9,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,1.486528431060606e-9
19_banc-prandi2022,shallow,hard,29.50232,muricata,1.3033769795454546e-9,38.028897661970575,32,hermatypic coral,r,banc-prandi2022,1.3033769795454546e-9
19_banc-prandi2022,shallow,hard,29.50232,muricata,1.4145790204545455e-9,37.781273389387344,34,hermatypic coral,r,banc-prandi2022,1.4145790204545455e-9
20_banc-prandi2022,shallow,hard,11.71444,muricata,1.326260603030303e-9,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,1.326260603030303e-9
20_banc-prandi2022,shallow,hard,11.71444,muricata,2.2912485765151516e-9,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,2.2912485765151516e-9
20_banc-prandi2022,shallow,hard,11.71444,muricata,1.9804848462121213e-9,38.028897661970575,32,hermatypic coral,r,banc-prandi2022,1.9804848462121213e-9
20_banc-prandi2022,shallow,hard,11.71444,muricata,1.924863209848485e-9,37.781273389387344,34,hermatypic coral,r,banc-prandi2022,1.924863209848485e-9
21_banc-prandi2022,shallow,hard,29.50232,dichotoma,5.804801259090909e-10,39.31735768778696,22,hermatypic coral,r,banc-prandi2022,5.804801259090909e-10
21_banc-prandi2022,shallow,hard,29.50232,dichotoma,6.395120031818181e-10,39.052727987717724,24,hermatypic coral,r,banc-prandi2022,6.395120031818181e-10
21_banc-prandi2022,shallow,hard,29.50232,dichotoma,5.90318772121212e-10,38.79163670917708,26,hermatypic coral,r,banc-prandi2022,5.90318772121212e-10
21_banc-prandi2022,shallow,hard,29.50232,dichotoma,9.346713893939393e-10,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,9.346713893939393e-10
21_banc-prandi2022,shallow,hard,29.50232,dichotoma,9.445100356060607e-10,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,9.445100356060607e-10
21_banc-prandi2022,shallow,hard,29.50232,dichotoma,1.0920897287878786e-9,38.028897661970575,32,hermatypic coral,r,banc-prandi2022,1.0920897287878786e-9
21_banc-prandi2022,shallow,hard,29.50232,dichotoma,8.953168045454544e-10,37.781273389387344,34,hermatypic coral,r,banc-prandi2022,8.953168045454544e-10
22_banc-prandi2022,shallow,hard,11.71444,dichotoma,1.2396694212121211e-9,38.53401335397749,28,hermatypic coral,r,banc-prandi2022,1.2396694212121211e-9
22_banc-prandi2022,shallow,hard,11.71444,dichotoma,9.543486818181819e-10,38.27978928434875,30,hermatypic coral,r,banc-prandi2022,9.543486818181819e-10
