rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness,tpc_grp,e_se,metabolic_category
1.6728662079607778e-10,33.201,-18.293,36.067,0.3705980895842186,NA,1.598537235506344,2.8659999999999997,54.36,6.1080000000000005,NA,12_silbiger2019,0.3612033246104729,gpp
3.959871218953181e-11,33.605000000000004,-Inf,37.341,0.10177148872202033,3.3433178341738996,1.1409556277945851,3.735999999999997,Inf,15.569000000000003,-3.241546345451879,13_becker2021,0.05444198248921362,gpp
7.732230674708577e-11,30.566000000000003,-12.387999999999998,40.227000000000004,0.4457696665119525,1.8636339895682983,1.784273699961873,9.661000000000001,52.615,8.076,-1.417864323056346,14_becker2021,0.1082864709288738,gpp
9.580468963444215e-11,32.101,-25.3,40.945,0.31051465122088806,1.874061160526021,1.4922159318780996,8.844000000000001,66.245,9.370000000000001,-1.5635465093051328,15_becker2021,0.07195958967082336,gpp
6.190253879077941e-11,30.963,-28.271,41.488,0.3096947988666885,1.2740918938211285,1.4951380796177158,10.524999999999999,69.759,10.265999999999998,-0.96439709495444,16_becker2021,0.07471643706068133,gpp
8.147922809910685e-11,32.222,-20.346,39.035,0.3601234048752744,3.212747951658979,1.5908911107749466,6.812999999999995,59.381,7.981999999999999,-2.8526245467837046,2_becker2021,0.06134757453938308,gpp
4.15302657994972e-10,34.039,-17.024,36.915,0.3953045720519504,NA,1.6536535005932433,2.8759999999999977,53.939,6.024999999999999,NA,2_silbiger2019,0.13130044614987452,gpp
8.978751249117205e-11,31.41,-19.012,39.04,0.44746697782342876,1.8926233676713038,1.7874852998457518,7.629999999999999,58.052,8.124999999999996,-1.445156389847875,3_becker2021,0.11156157174683162,gpp
2.7099817703148877e-10,33.45,-Inf,36.739000000000004,0.03900784020913245,NA,1.0511690517466974,3.2890000000000015,Inf,13.995000000000005,NA,3_silbiger2019,0.1523290674516821,gpp
1.12261285877476e-10,34.277,-Inf,37.932,0.2524337067243916,NA,1.3808391880372684,3.655000000000001,Inf,8.956000000000003,NA,4_becker2021,0.06685073769278593,gpp
3.1808300733982465e-10,31.358,-21.989,39.366,0.37558619908746305,1.3564488070142806,1.6283288424631739,8.008,61.355000000000004,8.597999999999999,-0.9808626079268176,4_silbiger2019,0.20581894849831733,gpp
8.147391643489313e-11,31.262999999999998,-17.16,39.254999999999995,0.43622683651598987,1.9343566094975755,1.7620002695770878,7.991999999999997,56.41499999999999,8.009,-1.4981297729815857,5_becker2021,0.0964997844086247,gpp
3.1691519178176995e-10,32.73,23.838,36.156,2.4027367749111885,5.2736236595459545,NA,3.426000000000002,12.317999999999998,2.1469999999999985,-2.870886884634766,5_castillohelmuth2005,0.5742006501617366,gpp
9.799213200286432e-11,30.999000000000002,-24.111,40.884,0.3352525530974534,1.4702952754995298,1.545184892031516,9.884999999999998,64.995,9.514000000000003,-1.1350427224020763,6_becker2021,0.08391744547442205,gpp
4.677831390404351e-10,32.408,22.961,35.961,2.351148382785162,6.129010494002889,NA,3.5529999999999973,13,2.314,-3.7778621112177273,6_castillohelmuth2005,0.49804298301752953,gpp
7.506192589052577e-11,30.023,-6.620999999999999,40.857,0.4747189562638631,1.9036131682531021,1.8512509259800856,10.834,47.477999999999994,7.682999999999996,-1.428894211989239,7_becker2021,0.19504332037607222,gpp
1.0784092659367693e-10,33.441,-Inf,39.049,0.2957947788536671,2.150962426322673,1.4645469664556479,5.607999999999997,Inf,9.143999999999998,-1.8551676474690058,8_becker2021,0.040500994614164273,gpp
1.144118920134121e-10,32.394999999999996,-28.338,41.135000000000005,0.29472899406392183,1.6532039133225418,1.4619823708049153,8.740000000000009,69.47300000000001,9.774000000000001,-1.35847491925862,9_becker2021,0.07195896381295398,gpp
1.6848017403275713e-10,32.484,-14.554,36.082,0.4257734889410546,NA,1.7220826129870654,3.597999999999999,50.636,6.101000000000003,NA,9_silbiger2019,0.2917169404741232,gpp
