tpc_grp,response_id,study_id,depth_broad,broad_coral,latitude,species,mol_gCmin,metabolic_category
1_rodolfo-metalpa2014,1,rodolfo,shallow,hard,44.19,patagonica,7.827244579545454e-4,gpp
1_rodolfo-metalpa2014,1,rodolfo,shallow,hard,44.19,patagonica,0.00105623305424242,gpp
1_rodolfo-metalpa2014,1,rodolfo,shallow,hard,44.19,patagonica,9.424706175757576e-4,gpp
1_rodolfo-metalpa2014,1,rodolfo,shallow,hard,44.19,patagonica,7.997113667424243e-4,gpp
1_rodolfo-metalpa2014,1,rodolfo,shallow,hard,44.19,patagonica,5.255847649242424e-4,gpp
1_rodolfo-metalpa2014,1,rodolfo,shallow,hard,44.19,patagonica,4.30737413939394e-4,gpp
3_rodolfo-metalpa2014,3,rodolfo,shallow,hard,38.2,patagonica,2.4213655545454545e-4,gpp
3_rodolfo-metalpa2014,3,rodolfo,shallow,hard,38.2,patagonica,6.617527403030304e-4,gpp
3_rodolfo-metalpa2014,3,rodolfo,shallow,hard,38.2,patagonica,7.77045483560606e-4,gpp
3_rodolfo-metalpa2014,3,rodolfo,shallow,hard,38.2,patagonica,8.505654937121212e-4,gpp
3_rodolfo-metalpa2014,3,rodolfo,shallow,hard,38.2,patagonica,5.950616637878787e-4,gpp
3_rodolfo-metalpa2014,3,rodolfo,shallow,hard,38.2,patagonica,5.609896432575758e-4,gpp
5_rodolfo-metalpa2014,5,rodolfo,shallow,hard,37.34,patagonica,2.5787863356060606e-4,gpp
5_rodolfo-metalpa2014,5,rodolfo,shallow,hard,37.34,patagonica,4.257384771969697e-4,gpp
5_rodolfo-metalpa2014,5,rodolfo,shallow,hard,37.34,patagonica,5.148409226515151e-4,gpp
5_rodolfo-metalpa2014,5,rodolfo,shallow,hard,37.34,patagonica,7.378743508333333e-4,gpp
5_rodolfo-metalpa2014,5,rodolfo,shallow,hard,37.34,patagonica,4.110769651515151e-4,gpp
5_rodolfo-metalpa2014,5,rodolfo,shallow,hard,37.34,patagonica,7.251419851515152e-4,gpp
5_rodolfo-metalpa2014,5,rodolfo,shallow,hard,37.34,patagonica,4.465250287878788e-4,gpp
7_rodolfo-metalpa2014,7,rodolfo,shallow,hard,32.3,patagonica,4.18054265e-4,gpp
7_rodolfo-metalpa2014,7,rodolfo,shallow,hard,32.3,patagonica,4.61038906439394e-4,gpp
7_rodolfo-metalpa2014,7,rodolfo,shallow,hard,32.3,patagonica,7.822268930303032e-4,gpp
7_rodolfo-metalpa2014,7,rodolfo,shallow,hard,32.3,patagonica,7.142531374242423e-4,gpp
7_rodolfo-metalpa2014,7,rodolfo,shallow,hard,32.3,patagonica,7.082812013636363e-4,gpp
7_rodolfo-metalpa2014,7,rodolfo,shallow,hard,32.3,patagonica,6.346216893939393e-4,gpp
7_rodolfo-metalpa2014,7,rodolfo,shallow,hard,32.3,patagonica,4.108434411363637e-4,gpp
1_howe2001,1,howe2001,shallow,hard,-38.15,versipora,1.9998840909090913e-8,gpp
1_howe2001,1,howe2001,shallow,hard,-38.15,versipora,3.2221712121212125e-8,gpp
1_howe2001,1,howe2001,shallow,hard,-38.15,versipora,6.391430303030304e-8,gpp
1_howe2001,1,howe2001,shallow,hard,-38.15,versipora,5.119623484848486e-8,gpp
1_howe2001,1,howe2001,shallow,hard,-38.15,versipora,4.302903787878789e-8,gpp
1_juillet-leclerc2014,1,juillet,shallow,hard,43.7328,sp.,1.9507772045454545e-7,gpp
1_juillet-leclerc2014,1,juillet,shallow,hard,43.7328,sp.,3.209844559090909e-7,gpp
1_juillet-leclerc2014,1,juillet,shallow,hard,43.7328,sp.,4.585492227272727e-7,gpp
1_rodolfo-metalpa2006,1,rodolfo,shallow,hard,44.03,caespitosa,7.978315544507575e-5,gpp
1_rodolfo-metalpa2006,1,rodolfo,shallow,hard,44.03,caespitosa,7.27575604285038e-5,gpp
1_rodolfo-metalpa2006,1,rodolfo,shallow,hard,44.03,caespitosa,7.865215924479166e-5,gpp
1_rodolfo-metalpa2006,1,rodolfo,shallow,hard,44.03,caespitosa,7.72432063565341e-5,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.5826316969696968e-11,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.4080763787878787e-11,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.495780712121211e-11,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.4924621666666665e-11,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.31771721969697e-11,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.2481226590909088e-11,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.2841051287878784e-11,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.2984696742424243e-11,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.4109208484848487e-11,gpp
1_godefroid2023,1,godefroid2023,deep,hard,-17.28,speciosa,2.2035593787878788e-11,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,4.330300000000001e-13,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,1.2334795454545453e-13,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,7.937690151515151e-13,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,5.489817424242424e-13,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,5.489817424242424e-13,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,1.3556343181818182e-12,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,2.187815227272727e-12,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,2.1047880303030303e-12,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,2.1026407575757567e-12,gpp
2_godefroid2023,2,godefroid2023,deep,hard,-17.28,speciosa,2.1121840909090907e-12,gpp
1_hill2014,1,hill2014,shallow,hard,-23.27,damicornis,7.085431575757575e-11,gpp
1_hill2014,1,hill2014,shallow,hard,-23.27,damicornis,5.972259037878787e-11,gpp
1_hill2014,1,hill2014,shallow,hard,-23.27,damicornis,6.732043469696968e-11,gpp
2_howe2001,2,howe2001,shallow,hard,-38.15,versipora,7.901810606060606e-9,r
2_howe2001,2,howe2001,shallow,hard,-38.15,versipora,1.2497560606060604e-8,r
2_howe2001,2,howe2001,shallow,hard,-38.15,versipora,2.0243969696969698e-8,r
2_howe2001,2,howe2001,shallow,hard,-38.15,versipora,1.9129371212121215e-8,r
2_howe2001,2,howe2001,shallow,hard,-38.15,versipora,1.4638121212121213e-8,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-4.084625052272727e-10,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-6.318949867424241e-10,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-8.55327468181818e-10,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-8.692919984848483e-10,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-9.67043709090909e-10,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-1.2602988409090906e-9,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-1.1765116606060604e-9,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-1.4976958522727272e-9,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-1.4418377318181815e-9,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-1.4418377318181815e-9,r
3_nakamura2003,3,nakamura2003,shallow,hard,34.36,pruinosa,-1.986454406060606e-9,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-6.87753107121212e-10,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-9.391146484848482e-10,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-1.190476190151515e-9,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-1.3301214916666663e-9,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-1.4976958522727272e-9,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-1.7350928643939391e-9,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-2.056277056060606e-9,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-2.363496718181818e-9,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-2.6148582598484852e-9,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-3.4527300659090902e-9,r
4_nakamura2003,4,nakamura2003,shallow,hard,34.36,pruinosa,-3.3968719454545452e-9,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,2.512573553030303e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,2.3658018787878785e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,2.6792741590909093e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,3.6051316363636357e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,3.681909295454545e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,3.709380234848485e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,4.1622034924242424e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,4.1113753712121213e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,3.725884196969697e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,3.017011159090909e-11,r
33_becker2021,33,becker2021,shallow,hard,-17.5388,spp.,2.8808948181818175e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,2.60758875e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,2.2576883787878785e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,2.4457667272727273e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,2.8680502727272724e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,3.3594938939393935e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,3.720991060606061e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,4.2386923181818185e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,3.5364186893939394e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,3.2766188257575755e-11,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,7.003202121212121e-12,r
34_becker2021,34,becker2021,shallow,hard,-17.5388,spp.,3.0015887424242416e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,1.6355257954545454e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,1.5662140075757574e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,1.900404712121212e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,2.3986339015151512e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,2.480058189393939e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,2.7158037803030297e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,3.023094159090909e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,2.5142898181818175e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,2.286966303030303e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,2.385768196969697e-11,r
35_becker2021,35,becker2021,shallow,hard,-17.5388,spp.,2.3692324696969697e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,2.814380575757575e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,2.911563893939394e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,3.387655234848485e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,3.9864879696969696e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,4.3226865606060606e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,5.6708133636363634e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,6.141041984848483e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,5.3238517651515153e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,4.6498535606060606e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,3.942997121212121e-11,r
36_becker2021,36,becker2021,shallow,hard,-17.5388,spp.,3.56423978030303e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,1.9712497575757575e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,1.978467287878788e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,2.210205272727272e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,2.5600280681818177e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,2.7714462348484847e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,3.0302117727272726e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,3.758123477272727e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,3.454026901515152e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,3.0755173939393935e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,2.6962685227272722e-11,r
37_becker2021,37,becker2021,shallow,hard,-17.5388,spp.,2.4948416515151508e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,2.153174856060606e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,2.593303469696969e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,3.1457201439393934e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,3.464502636363636e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,3.690232386363635e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,4.1622934393939385e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,4.694431401515151e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,4.827110083333333e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,4.391722068181818e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,3.4625409848484843e-11,r
38_becker2021,38,becker2021,shallow,hard,-17.5388,spp.,3.3027900227272724e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,1.518762371212121e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,1.8060158106060605e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,2.1743869545454542e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,2.7907996439393934e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,3.2564585757575754e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,3.381324734848485e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,3.237780621212121e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,2.8978824545454544e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,2.327989659090909e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,2.1831100833333333e-11,r
39_becker2021,39,becker2021,shallow,hard,-17.5388,spp.,1.7869115909090908e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,2.9161025833333334e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,2.9842056439393936e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,3.3673045681818185e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,4.1001487803030305e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,4.9962658106060605e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,5.5286819090909084e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,6.13714225e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,5.574243583333333e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,5.178667386363636e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,4.4160544318181805e-11,r
40_becker2021,40,becker2021,shallow,hard,-17.5388,spp.,4.392314946969697e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,4.2766640681818177e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,4.6384872424242415e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,4.796827409090909e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,5.676921537878788e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,5.529602795454545e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,6.370168106060604e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,7.263576651515152e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,7.255762166666665e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,6.769901530303029e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,6.033713151515152e-11,r
41_becker2021,41,becker2021,shallow,hard,-17.5388,spp.,5.304243454545455e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,1.6805201742424243e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,2.1922917575757573e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,3.5744621515151506e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,2.952741371212121e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,2.9404200984848486e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,3.620352401515152e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,4.036981583333334e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,3.763069196969696e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,3.205725053030303e-11,r
42_becker2021,42,becker2021,shallow,hard,-17.5388,spp.,2.7670177803030304e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,1.9365778636363635e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,1.9382383939393945e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,2.1038343409090908e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,2.7298177954545453e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,2.8221707499999994e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,3.1598668939393944e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,3.800553560606061e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,3.4815519848484844e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,3.0795926515151516e-11,r
43_becker2021,43,becker2021,shallow,hard,-17.5388,spp.,2.652573234848485e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,2.3240645606060604e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,2.3911762727272727e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,2.7112122651515152e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,3.2338118333333334e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,3.296704136363636e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,4.08550668939394e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,4.3163333484848485e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,4.4734236212121214e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,3.9412381818181806e-11,r
44_becker2021,44,becker2021,shallow,hard,-17.5388,spp.,3.372113348484849e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,1.2205740303030302e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,1.5917759696969696e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,1.751594181818182e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,1.3680610151515152e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,2.2378563181818178e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,2.3627446439393936e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,2.933659431818182e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,2.8569739393939393e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,2.7840749848484847e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,2.235410393939394e-11,r
45_becker2021,45,becker2021,shallow,hard,-17.5388,spp.,2.0457437424242425e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,2.1874418712121213e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,1.6927905984848487e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,1.980194098484848e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,2.721487189393939e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,3.1147004999999994e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,3.165802553030303e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,3.7271384696969694e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,3.695369787878787e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,3.5595004393939393e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,3.2348236515151516e-11,r
46_becker2021,46,becker2021,shallow,hard,-17.5388,spp.,3.2058283863636357e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,3.0856904242424246e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,3.0299194166666665e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,3.257853431818182e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,3.8762405606060594e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,3.9626671590909086e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,4.419620121212122e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,5.218722136363636e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,5.0252876515151516e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,4.2773673030303024e-11,r
47_becker2021,47,becker2021,shallow,hard,-17.5388,spp.,3.320438462121212e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,2.0591878257575753e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,2.0582917348484845e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,2.4108677424242425e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,2.567250818181818e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,2.8180052954545454e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,3.1017662045454545e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,3.577606128787879e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,3.6709601590909096e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,3.4986112954545455e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,2.8835394848484847e-11,r
48_becker2021,48,becker2021,shallow,hard,-17.5388,spp.,2.6891260227272724e-11,r
5_kemp2011,5,kemp2011,shallow,hard,24.84,siderea,4.5151203977272734e-8,r
5_kemp2011,5,kemp2011,shallow,hard,24.84,siderea,1.0894040482954548e-8,r
5_kemp2011,5,kemp2011,shallow,hard,24.84,siderea,9.450251988636364e-9,r
6_kemp2011,6,kemp2011,shallow,hard,24.84,siderea,3.0188304971590905e-8,r
6_kemp2011,6,kemp2011,shallow,hard,24.84,siderea,2.5463178977272728e-8,r
6_kemp2011,6,kemp2011,shallow,hard,24.84,siderea,8.531477556818181e-9,r
7_kemp2011,7,kemp2011,shallow,hard,24.84,astreoides,4.5151203977272734e-8,r
7_kemp2011,7,kemp2011,shallow,hard,24.84,astreoides,3.7407247585227274e-8,r
7_kemp2011,7,kemp2011,shallow,hard,24.84,astreoides,9.318998437500002e-9,r
8_kemp2011,8,kemp2011,shallow,hard,24.84,faveolata,3.8326022017045455e-8,r
8_kemp2011,8,kemp2011,shallow,hard,24.84,faveolata,5.775153977272728e-9,r
8_kemp2011,8,kemp2011,shallow,hard,24.84,faveolata,4.987632954545454e-9,r
1_jiang2021,1,jiang2021,shallow,hard,18.2217,damicornis,6.232963570961412e-4,r
1_jiang2021,1,jiang2021,shallow,hard,18.2217,damicornis,8.866610202746892e-4,r
1_jiang2021,1,jiang2021,shallow,hard,18.2217,damicornis,0.00125537154349247,r
1_jiang2021,1,jiang2021,shallow,hard,18.2217,damicornis,7.813151536952255e-4,r
1_jiang2021,1,jiang2021,shallow,hard,18.2217,damicornis,5.969598953564421e-4,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.6905369334753785e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.6905369334753785e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.990210888257576e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,5.0245333072916664e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,5.92355517282197e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,6.822577035984848e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,8.945267549715907e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.1043232488162879e-10,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.1942254351325754e-10,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.0168936197916667e-10,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.4963719472064395e-10,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.52633934280303e-10,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,8.096438598484848e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,8.695786508049242e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.2291626709280302e-10,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.828011123816288e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.828011123816288e-11,r
3_castillohelmuth2005,3,castillohelmuth2005,shallow,hard,16.1,annularis,1.828011123816288e-11,r
4_castillohelmuth2005,4,castillohelmuth2005,shallow,hard,16.1,annularis,2.8887382410037877e-11,r
4_castillohelmuth2005,4,castillohelmuth2005,shallow,hard,16.1,annularis,3.488580662878788e-11,r
