tpc_grp,latitude,species,mol_gCmin,inv_T,temp,metabolic_category,study_id,paper_unit
9_pierangelini2020,43,sp. (Avir),1.0364311432308696e-8,40.27249044438772,15,npp,pierangelini2020,9
9_pierangelini2020,43,sp. (Avir),2.7793594238064096e-8,39.58559823145258,20,npp,pierangelini2020,9
9_pierangelini2020,43,sp. (Avir),4.059107168083716e-8,38.92174449622782,25,npp,pierangelini2020,9
9_pierangelini2020,43,sp. (Avir),4.48792192674951e-8,38.27978928434875,30,npp,pierangelini2020,9
9_pierangelini2020,43,sp. (Avir),2.6107942531066053e-8,37.65866662842876,35,npp,pierangelini2020,9
9_pierangelini2020,43,sp. (Avir),-2.393735599738391e-8,37.05737864138695,40,npp,pierangelini2020,9
10_pierangelini2020,22,sp. (Stylodid),1.6483940732504906e-8,40.27249044438772,15,npp,pierangelini2020,10
10_pierangelini2020,22,sp. (Stylodid),2.3349907390451273e-8,39.58559823145258,20,npp,pierangelini2020,10
10_pierangelini2020,22,sp. (Stylodid),3.546466960758667e-8,38.92174449622782,25,npp,pierangelini2020,10
10_pierangelini2020,22,sp. (Stylodid),3.493625701111839e-8,38.27978928434875,30,npp,pierangelini2020,10
10_pierangelini2020,22,sp. (Stylodid),7.681531837802483e-9,37.65866662842876,35,npp,pierangelini2020,10
10_pierangelini2020,22,sp. (Stylodid),-1.4060840006540224e-8,37.05737864138695,40,npp,pierangelini2020,10
11_pierangelini2020,24.46,trenchii,7.574478116415956e-9,40.27249044438772,15,npp,pierangelini2020,11
11_pierangelini2020,24.46,trenchii,2.3424751151079135e-8,39.58559823145258,20,npp,pierangelini2020,11
11_pierangelini2020,24.46,trenchii,3.761405650098103e-8,38.92174449622782,25,npp,pierangelini2020,11
11_pierangelini2020,24.46,trenchii,2.7746723904512753e-8,38.27978928434875,30,npp,pierangelini2020,11
11_pierangelini2020,24.46,trenchii,5.7125913080444704e-9,37.65866662842876,35,npp,pierangelini2020,11
11_pierangelini2020,24.46,trenchii,-1.7905005572269457e-8,37.05737864138695,40,npp,pierangelini2020,11
12_pierangelini2020,-41.29,voratum,2.4026613943754094e-8,40.27249044438772,15,npp,pierangelini2020,12
12_pierangelini2020,-41.29,voratum,3.5758718574231526e-8,39.58559823145258,20,npp,pierangelini2020,12
12_pierangelini2020,-41.29,voratum,5.126622138652717e-8,38.92174449622782,25,npp,pierangelini2020,12
