tpc_grp,response_id,study_id,elevation_broad,lichen_type,latitude,species,inv_T,mol_gCmin,metabolic_category
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,42.17524303670842,0.0103978490516129,gpp
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,41.42251694288889,0.01456933339548387,gpp
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,41.42251694288889,0.01309710452903225,gpp
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,40.696188397511214,0.01726833504,gpp
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,40.696188397511214,0.01635466472903225,gpp
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,39.99489271601007,0.01885060032193548,gpp
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,39.99489271601007,0.01849523473354838,gpp
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,39.99489271601007,0.01819063565806451,gpp
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,39.31735768778696,0.01967136791612903,gpp
3_lange2002florai,3,lange2002florai,neutral,green algae,49.9174,muralis,38.66239587389746,0.0190706731548387,gpp
2_green1998,2,green1998,neutral,green algae,-77.01,aprina,42.4840495022893,0.03073431673548386,gpp
2_green1998,2,green1998,neutral,green algae,-77.01,aprina,41.720359955241136,0.04318366023870967,gpp
2_green1998,2,green1998,neutral,green algae,-77.01,aprina,40.9836416088657,0.05952342356129031,gpp
2_green1998,2,green1998,neutral,green algae,-77.01,aprina,40.27249044438772,0.05874533959354838,gpp
2_green1998,2,green1998,neutral,green algae,-77.01,aprina,39.58559823145258,0.05524396174838709,gpp
1_aubert_2007,1,aubert,high,green algae,44.6008723,elegans,42.17524303670842,8.4137923e-7,gpp
1_aubert_2007,1,aubert,high,green algae,44.6008723,elegans,41.720359955241136,1.37684956876e-6,gpp
1_aubert_2007,1,aubert,high,green algae,44.6008723,elegans,40.9836416088657,1.863077761e-6,gpp
1_aubert_2007,1,aubert,high,green algae,44.6008723,elegans,40.27249044438772,2.0185135144e-6,gpp
1_aubert_2007,1,aubert,high,green algae,44.6008723,elegans,39.58559823145258,2.1948447976e-6,gpp
1_aubert_2007,1,aubert,high,green algae,44.6008723,elegans,38.92174449622782,2.2179852328e-6,gpp
1_aubert_2007,1,aubert,high,green algae,44.6008723,elegans,38.27978928434875,2.11923021824e-6,gpp
1_colesie2018,1,colesie2018,neutral,cyanobacteria,-62,alpinum,41.720359955241136,3.238783176e-4,gpp
1_colesie2018,1,colesie2018,neutral,cyanobacteria,-62,alpinum,40.27249044438772,4.897235687999999e-4,gpp
1_colesie2018,1,colesie2018,neutral,cyanobacteria,-62,alpinum,39.18459605453426,5.263064376000001e-4,gpp
2_colesie2018,2,colesie2018,neutral,green algae,-62,aurantiaco-atra,41.720359955241136,1.387414908e-4,gpp
2_colesie2018,2,colesie2018,neutral,green algae,-62,aurantiaco-atra,40.27249044438772,2.286206436e-4,gpp
2_colesie2018,2,colesie2018,neutral,green algae,-62,aurantiaco-atra,39.18459605453426,2.752604519999999e-4,gpp
3_colesie2018,3,colesie2018,neutral,cyanobacteria,-62,contortuplicata,41.720359955241136,2.565578544e-4,gpp
3_colesie2018,3,colesie2018,neutral,cyanobacteria,-62,contortuplicata,40.27249044438772,6.041839188e-4,gpp
3_colesie2018,3,colesie2018,neutral,cyanobacteria,-62,contortuplicata,39.18459605453426,6.016168944e-4,gpp
1_delprado_1995,1,delprado,neutral,green algae,36.834,lacunosus,42.4840495022893,4.849281314399999e-7,gpp
1_delprado_1995,1,delprado,neutral,green algae,36.834,lacunosus,41.720359955241136,7.9540041072e-7,gpp
1_delprado_1995,1,delprado,neutral,green algae,36.834,lacunosus,40.9836416088657,1.1354414784e-6,gpp
1_delprado_1995,1,delprado,neutral,green algae,36.834,lacunosus,40.27249044438772,1.5434907597599998e-6,gpp
1_delprado_1995,1,delprado,neutral,green algae,36.834,lacunosus,39.58559823145258,1.8628336758e-6,gpp
1_delprado_1995,1,delprado,neutral,green algae,36.834,lacunosus,38.92174449622782,1.89831622188e-6,gpp
1_delprado_1995,1,delprado,neutral,green algae,36.834,lacunosus,38.27978928434875,1.5908008213199995e-6,gpp
9_delprado_1995,9,delprado,neutral,green algae,36.834,bourgeana,42.4840495022893,2.564585466e-7,gpp
9_delprado_1995,9,delprado,neutral,green algae,36.834,bourgeana,41.720359955241136,5.040736948799999e-7,gpp
9_delprado_1995,9,delprado,neutral,green algae,36.834,bourgeana,40.9836416088657,1.1673285568799995e-6,gpp
9_delprado_1995,9,delprado,neutral,green algae,36.834,bourgeana,40.27249044438772,1.50337768692e-6,gpp
9_delprado_1995,9,delprado,neutral,green algae,36.834,bourgeana,39.58559823145258,1.43557830096e-6,gpp
9_delprado_1995,9,delprado,neutral,green algae,36.834,bourgeana,38.92174449622782,1.33240532244e-6,gpp
9_delprado_1995,9,delprado,neutral,green algae,36.834,bourgeana,38.27978928434875,1.52696008188e-6,gpp
1_domaschke_2013,1,domaschke,neutral,green algae,49.58,aculeata,42.4840495022893,2.4955974839999993e-7,gpp
1_domaschke_2013,1,domaschke,neutral,green algae,49.58,aculeata,41.720359955241136,5.353459119599999e-7,gpp
1_domaschke_2013,1,domaschke,neutral,green algae,49.58,aculeata,40.9836416088657,1.01031446544e-6,gpp
1_domaschke_2013,1,domaschke,neutral,green algae,49.58,aculeata,40.27249044438772,9.096855345599998e-7,gpp
1_domaschke_2013,1,domaschke,neutral,green algae,49.58,aculeata,39.58559823145258,1.3846540880399998e-6,gpp
1_domaschke_2013,1,domaschke,neutral,green algae,49.58,aculeata,38.92174449622782,1.41283018872e-6,gpp
1_domaschke_2013,1,domaschke,neutral,green algae,49.58,aculeata,38.27978928434875,8.291823898799998e-7,gpp
2_domaschke_2013,2,domaschke,neutral,green algae,41.39,aculeata,42.4840495022893,2.1735849059999998e-7,gpp
2_domaschke_2013,2,domaschke,neutral,green algae,41.39,aculeata,41.720359955241136,3.9044025168e-7,gpp
2_domaschke_2013,2,domaschke,neutral,green algae,41.39,aculeata,40.9836416088657,7.688050315199999e-7,gpp
2_domaschke_2013,2,domaschke,neutral,green algae,41.39,aculeata,40.27249044438772,6.681761006399998e-7,gpp
2_domaschke_2013,2,domaschke,neutral,green algae,41.39,aculeata,39.58559823145258,8.573584905599999e-7,gpp
2_domaschke_2013,2,domaschke,neutral,green algae,41.39,aculeata,38.92174449622782,8.171069181599998e-7,gpp
2_domaschke_2013,2,domaschke,neutral,green algae,41.39,aculeata,38.27978928434875,5.8767295596e-7,gpp
3_domaschke_2013,3,domaschke,neutral,green algae,-62.24,aculeata,42.4840495022893,9.25786164e-8,gpp
3_domaschke_2013,3,domaschke,neutral,green algae,-62.24,aculeata,41.720359955241136,1.4088050303999997e-7,gpp
3_domaschke_2013,3,domaschke,neutral,green algae,-62.24,aculeata,40.9836416088657,2.495597484e-7,gpp
3_domaschke_2013,3,domaschke,neutral,green algae,-62.24,aculeata,40.27249044438772,2.374842768e-7,gpp
3_domaschke_2013,3,domaschke,neutral,green algae,-62.24,aculeata,39.58559823145258,2.9786163527999997e-7,gpp
3_domaschke_2013,3,domaschke,neutral,green algae,-62.24,aculeata,38.92174449622782,2.696855346e-7,gpp
3_domaschke_2013,3,domaschke,neutral,green algae,-62.24,aculeata,38.27978928434875,2.0930817612e-7,gpp
4_domaschke_2013,4,domaschke,neutral,green algae,78.1,aculeata,42.4840495022893,9.660377364e-8,gpp
4_domaschke_2013,4,domaschke,neutral,green algae,78.1,aculeata,41.720359955241136,2.0528301888e-7,gpp
4_domaschke_2013,4,domaschke,neutral,green algae,78.1,aculeata,40.9836416088657,2.495597484e-7,gpp
4_domaschke_2013,4,domaschke,neutral,green algae,78.1,aculeata,40.27249044438772,2.4150943391999997e-7,gpp
4_domaschke_2013,4,domaschke,neutral,green algae,78.1,aculeata,39.58559823145258,3.2603773584e-7,gpp
4_domaschke_2013,4,domaschke,neutral,green algae,78.1,aculeata,38.92174449622782,2.7773584907999996e-7,gpp
4_domaschke_2013,4,domaschke,neutral,green algae,78.1,aculeata,38.27978928434875,3.0993710687999996e-7,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,40.55396862327563,0.00153764861291999,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,39.7210957437971,0.00258388375199999,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,39.857524030741274,0.00330515191548,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,39.31735768778696,0.0044385733152,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,38.92174449622782,0.0047397622188,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,38.40648062733848,0.00331307793888,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,37.17609521560251,0.004517833554,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,37.05737864138695,0.0040264200792,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,36.70573500411299,0.00491413474199999,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,36.360702245183525,0.0049379128128,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,35.910623925577354,0.0043513870536,gpp
1_lange2000,1,lange2000,high,cyanobacteria,8,phyllocarpum,35.910623925577354,0.00340026420048,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,40.9836416088657,1.88821192104e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,40.55396862327563,1.6879470195600003e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,40.27249044438772,2.4532450334400004e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,40.1332115564597,2.37456953688e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,39.857524030741274,2.50331125824e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,39.857524030741274,2.87523178824e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,39.7210957437971,3.2185430460000003e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,39.451022000851,2.7321854304000005e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,39.451022000851,2.8609271527200003e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,39.31735768778696,3.29006622552e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,39.05272798771773,2.8466225164800004e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,39.18459605453426,2.99682119208e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,38.92174449622782,3.1899337752000005e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,38.79163670917708,2.71072847712e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,38.66239587389746,2.91814569576e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,38.66239587389746,3.0111258276000005e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,38.27978928434875,3.0683443705200004e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,37.9046811090979,3.1041059604000004e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,38.40648062733848,2.43894039696e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,38.27978928434875,2.70357615912e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,37.53685305369666,2.345960265e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,36.93941786264626,2.2100662257600003e-6,gpp
1_lange2004,1,lange2004,high,cyanobacteria,8,aurata,36.82220568475432,2.34596026524e-6,gpp
1_reiter2000,1,reiter2000,high,green algae,47.0004,islandica,42.17524303670842,2.411489521199999e-7,gpp
1_reiter2000,1,reiter2000,high,green algae,47.0004,islandica,40.9836416088657,5.338421909999999e-7,gpp
1_reiter2000,1,reiter2000,high,green algae,47.0004,islandica,39.58559823145258,7.280527309199999e-7,gpp
1_reiter2000,1,reiter2000,high,green algae,47.0004,islandica,38.27978928434875,5.591061452399999e-7,gpp
3_reiter2000,3,reiter2000,high,green algae,47.0004,nivalis,42.17524303670842,2.6635838159999993e-7,gpp
3_reiter2000,3,reiter2000,high,green algae,47.0004,nivalis,40.9836416088657,5.6275862064e-7,gpp
3_reiter2000,3,reiter2000,high,green algae,47.0004,nivalis,39.58559823145258,6.233043478799999e-7,gpp
3_reiter2000,3,reiter2000,high,green algae,47.0004,nivalis,38.27978928434875,6.344347824e-7,gpp
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,42.4840495022893,5.792914286399999e-7,gpp
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,41.42251694288889,9.2598857136e-7,gpp
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,40.41273940989142,1.2419657142e-6,gpp
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,39.451022000851,1.2309942857999998e-6,gpp
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,38.53401335397749,1.3911771428399998e-6,gpp
1_sancho1997,1,sancho1997,high,green algae,40.8509,grisea,37.65866662842876,1.34948571432e-6,gpp
6_sancho1997,6,sancho1997,high,green algae,40.8509,grisea,42.4840495022893,8.705178366e-7,gpp
6_sancho1997,6,sancho1997,high,green algae,40.8509,grisea,41.42251694288889,1.3168239356399998e-6,gpp
6_sancho1997,6,sancho1997,high,green algae,40.8509,grisea,40.41273940989142,1.43834292288e-6,gpp
6_sancho1997,6,sancho1997,high,green algae,40.8509,grisea,39.451022000851,1.6239355581599995e-6,gpp
6_sancho1997,6,sancho1997,high,green algae,40.8509,grisea,38.53401335397749,1.5863751437999996e-6,gpp
6_sancho1997,6,sancho1997,high,green algae,40.8509,grisea,37.65866662842876,1.5532336018799995e-6,gpp
1_schroeter1995,1,schroeter1995,neutral,green algae,-77,aprina,43.765861291911456,2.392026576e-8,gpp
1_schroeter1995,1,schroeter1995,neutral,green algae,-77,aprina,43.42195742394882,8.611295687999998e-8,gpp
1_schroeter1995,1,schroeter1995,neutral,green algae,-77,aprina,43.11543050919681,1.7102990027999997e-7,gpp
1_schroeter1995,1,schroeter1995,neutral,green algae,-77,aprina,42.79741147538382,2.7747508308e-7,gpp
1_schroeter1995,1,schroeter1995,neutral,green algae,-77,aprina,42.4840495022893,4.4611295675999993e-7,gpp
1_schroeter1995,1,schroeter1995,neutral,green algae,-77,aprina,42.17524303670842,5.2026578076e-7,gpp
1_schroeter1995,1,schroeter1995,neutral,green algae,-77,aprina,41.87089345679351,5.932225914e-7,gpp
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,38.92174449622782,4.394589459e-6,gpp
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,38.92174449622782,4.760916091666666e-6,gpp
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,39.58559823145258,4.720912091333334e-6,gpp
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,39.58559823145258,4.384278427666667e-6,gpp
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,40.27249044438772,4.226122612333332e-6,gpp
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,40.27249044438772,3.7706770676666663e-6,gpp
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,40.9836416088657,3.6518251823333337e-6,gpp
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,41.720359955241136,2.938653865233333e-6,gpp
1_smith2001,1,smith2001,neutral,green algae,-46.8964,complicatulum,42.329083062375794,2.701890189133333e-6,gpp
1_uchida2006,1,uchida2006,neutral,green algae,79,delisei,41.87089345679351,1.7459284253578735e-7,gpp
1_uchida2006,1,uchida2006,neutral,green algae,79,delisei,41.42251694288889,1.778540937665682e-7,gpp
1_uchida2006,1,uchida2006,neutral,green algae,79,delisei,40.696188397511214,1.8522066954480045e-7,gpp
1_uchida2006,1,uchida2006,neutral,green algae,79,delisei,40.27249044438772,1.814459365295766e-7,gpp
1_uchida2006,1,uchida2006,neutral,green algae,79,delisei,39.58559823145258,1.8446761342119217e-7,gpp
1_sundberg1997,1,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,40.55396862327563,0.00344844750967741,gpp
1_sundberg1997,1,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,40.1332115564597,0.00400327199999999,gpp
1_sundberg1997,1,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,39.7210957437971,0.00437884561935483,gpp
1_sundberg1997,1,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,39.31735768778696,0.00485684808387096,gpp
1_sundberg1997,1,sundberg1997,neutral,cyanobacteria + green algae,64.14,pulmonaria,38.92174449622782,0.00512999243225806,gpp
2_sundberg1997,2,sundberg1997,neutral,green algae,64.14,glauca,41.570904967043965,5.804316774193548e-4,gpp
2_sundberg1997,2,sundberg1997,neutral,green algae,64.14,glauca,40.839409190745464,8.023616516129032e-4,gpp
2_sundberg1997,2,sundberg1997,neutral,green algae,64.14,glauca,40.1332115564597,0.0010925774516129,gpp
2_sundberg1997,2,sundberg1997,neutral,green algae,64.14,glauca,39.451022000851,0.00121207807741935,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.720359955241136,6.444253374193548e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.720359955241136,6.808093083870968e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.720359955241136,8.419396916129031e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,8.085668767741934e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.570904967043965,8.632871361290322e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,6.810882967741935e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,6.871587038709677e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,7.844199251612902e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,9.485326045161288e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,9.606926612903226e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,41.42251694288889,0.00100332982645161,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,9.180362574193548e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,9.84887713548387e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,7.416576987096773e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,6.626461838709677e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,7.234560929032257e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,7.233791283870966e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,8.449508458064515e-4,gpp
1_tretiach1997,1,tretiach1997,neutral,green algae,45.39,baldensis,40.9836416088657,9.178630916129032e-4,gpp
