tpc_grp,lichen_type,elevation_broad,latitude,species,mol_gCmin,sd_molgCmin,temp,metabolic_category,study_id,paper_unit,mol_grammin
25_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-2.9126714155873665e-7,NA,22,r,lechowiczadams1974,25,2.9126714155873665e-7
25_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-3.790347201393622e-7,NA,25,r,lechowiczadams1974,25,3.790347201393622e-7
25_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-4.548339915170795e-7,NA,30,r,lechowiczadams1974,25,4.548339915170795e-7
25_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,-5.952122487313489e-7,NA,35,r,lechowiczadams1974,25,5.952122487313489e-7
26_lechowiczadams1974,green algae,neutral,43.7972,mitis,-1.9920324850412787e-7,NA,4,r,lechowiczadams1974,26,1.9920324850412787e-7
26_lechowiczadams1974,green algae,neutral,43.7972,mitis,-1.3209250624857987e-7,NA,10,r,lechowiczadams1974,26,1.3209250624857987e-7
26_lechowiczadams1974,green algae,neutral,43.7972,mitis,-1.550317602060138e-7,NA,15,r,lechowiczadams1974,26,1.550317602060138e-7
26_lechowiczadams1974,green algae,neutral,43.7972,mitis,-2.01773365901689e-7,NA,17,r,lechowiczadams1974,26,2.01773365901689e-7
26_lechowiczadams1974,green algae,neutral,43.7972,mitis,-2.621519359236537e-7,NA,20,r,lechowiczadams1974,26,2.621519359236537e-7
26_lechowiczadams1974,green algae,neutral,43.7972,mitis,-2.7366951223206846e-7,NA,22,r,lechowiczadams1974,26,2.7366951223206846e-7
26_lechowiczadams1974,green algae,neutral,43.7972,mitis,-3.184068105733545e-7,NA,25,r,lechowiczadams1974,26,3.184068105733545e-7
26_lechowiczadams1974,green algae,neutral,43.7972,mitis,-4.666488578353404e-7,NA,29,r,lechowiczadams1974,26,4.666488578353404e-7
26_lechowiczadams1974,green algae,neutral,43.7972,mitis,-5.795230273422707e-7,NA,36,r,lechowiczadams1974,26,5.795230273422707e-7
2_macfarlane1983,green algae,neutral,45.1166,rangiferina,-1.6595460577141557e-7,NA,5,r,macfarlane1983,2,1.6595460577141557e-7
2_macfarlane1983,green algae,neutral,45.1166,rangiferina,-2.2473019541013404e-7,NA,15,r,macfarlane1983,2,2.2473019541013404e-7
2_macfarlane1983,green algae,neutral,45.1166,rangiferina,-6.613039597061274e-7,NA,25,r,macfarlane1983,2,6.613039597061274e-7
2_macfarlane1983,green algae,neutral,45.1166,rangiferina,-7.59053737029463e-7,NA,35,r,macfarlane1983,2,7.59053737029463e-7
4_macfarlane1983,green algae,neutral,45.1166,rangiferina,-4.727191804892827e-7,NA,5,r,macfarlane1983,4,4.727191804892827e-7
4_macfarlane1983,green algae,neutral,45.1166,rangiferina,-4.164580542300992e-7,NA,15,r,macfarlane1983,4,4.164580542300992e-7
4_macfarlane1983,green algae,neutral,45.1166,rangiferina,-7.012210717261229e-7,NA,25,r,macfarlane1983,4,7.012210717261229e-7
4_macfarlane1983,green algae,neutral,45.1166,rangiferina,-1.8324154404302052e-6,NA,35,r,macfarlane1983,4,1.8324154404302052e-6
6_macfarlane1983,green algae,neutral,45.1166,rangiferina,-3.56739541013406e-7,NA,5,r,macfarlane1983,6,3.56739541013406e-7
6_macfarlane1983,green algae,neutral,45.1166,rangiferina,-8.137433234870863e-7,NA,25,r,macfarlane1983,6,8.137433234870863e-7
6_macfarlane1983,green algae,neutral,45.1166,rangiferina,-1.2188862909944708e-6,NA,35,r,macfarlane1983,6,1.2188862909944708e-6
8_macfarlane1983,green algae,neutral,45.1166,rangiferina,-2.8130562902370675e-7,NA,5,r,macfarlane1983,8,2.8130562902370675e-7
8_macfarlane1983,green algae,neutral,45.1166,rangiferina,-7.383094114973869e-7,NA,25,r,macfarlane1983,8,7.383094114973869e-7
10_macfarlane1983,green algae,neutral,45.1166,rangiferina,-2.0587171779141106e-7,NA,5,r,macfarlane1983,10,2.0587171779141106e-7
10_macfarlane1983,green algae,neutral,45.1166,rangiferina,-5.321233855941831e-7,NA,15,r,macfarlane1983,10,5.321233855941831e-7
10_macfarlane1983,green algae,neutral,45.1166,rangiferina,-8.542890509732636e-7,NA,25,r,macfarlane1983,10,8.542890509732636e-7
10_macfarlane1983,green algae,neutral,45.1166,rangiferina,-9.504672884950391e-7,NA,35,r,macfarlane1983,10,9.504672884950391e-7
12_macfarlane1983,green algae,neutral,45.1166,rangiferina,-3.2839731273195483e-7,NA,5,r,macfarlane1983,12,3.2839731273195483e-7
12_macfarlane1983,green algae,neutral,45.1166,rangiferina,-8.783135401045217e-7,NA,15,r,macfarlane1983,12,8.783135401045217e-7
12_macfarlane1983,green algae,neutral,45.1166,rangiferina,-5.299138453381807e-7,NA,25,r,macfarlane1983,12,5.299138453381807e-7
12_macfarlane1983,green algae,neutral,45.1166,rangiferina,-1.0750533848367794e-6,NA,35,r,macfarlane1983,12,1.0750533848367794e-6
14_macfarlane1983,green algae,neutral,45.1166,rangiferina,-3.8123942588805573e-7,NA,5,r,macfarlane1983,14,3.8123942588805573e-7
14_macfarlane1983,green algae,neutral,45.1166,rangiferina,-3.0421532909187306e-7,NA,15,r,macfarlane1983,14,3.0421532909187306e-7
14_macfarlane1983,green algae,neutral,45.1166,rangiferina,-4.776688184503521e-7,NA,25,r,macfarlane1983,14,4.776688184503521e-7
14_macfarlane1983,green algae,neutral,45.1166,rangiferina,-8.921957903506779e-7,NA,35,r,macfarlane1983,14,8.921957903506779e-7
16_macfarlane1983,green algae,neutral,45.1166,rangiferina,-3.289943990002272e-7,NA,5,r,macfarlane1983,16,3.289943990002272e-7
16_macfarlane1983,green algae,neutral,45.1166,rangiferina,-1.997252745588124e-7,NA,15,r,macfarlane1983,16,1.997252745588124e-7
16_macfarlane1983,green algae,neutral,45.1166,rangiferina,-6.344038998712414e-7,NA,25,r,macfarlane1983,16,6.344038998712414e-7
16_macfarlane1983,green algae,neutral,45.1166,rangiferina,-7.615832227524047e-7,NA,35,r,macfarlane1983,16,7.615832227524047e-7
18_macfarlane1983,green algae,neutral,45.1166,rangiferina,-2.2569851700371126e-7,NA,5,r,macfarlane1983,18,2.2569851700371126e-7
18_macfarlane1983,green algae,neutral,45.1166,rangiferina,-3.5646035597970157e-7,NA,15,r,macfarlane1983,18,3.5646035597970157e-7
18_macfarlane1983,green algae,neutral,45.1166,rangiferina,-5.287196735590396e-7,NA,25,r,macfarlane1983,18,5.287196735590396e-7
18_macfarlane1983,green algae,neutral,45.1166,rangiferina,-1.4401714875407105e-6,NA,35,r,macfarlane1983,18,1.4401714875407105e-6
20_macfarlane1983,green algae,neutral,45.1166,rangiferina,-3.301885707793683e-7,NA,5,r,macfarlane1983,20,3.301885707793683e-7
20_macfarlane1983,green algae,neutral,45.1166,rangiferina,-5.131954366431871e-7,NA,15,r,macfarlane1983,20,5.131954366431871e-7
20_macfarlane1983,green algae,neutral,45.1166,rangiferina,-4.7528047413466636e-7,NA,25,r,macfarlane1983,20,4.7528047413466636e-7
20_macfarlane1983,green algae,neutral,45.1166,rangiferina,-1.1789463531015677e-6,NA,35,r,macfarlane1983,20,1.1789463531015677e-6
2_sanchokappen1989,green algae,high,40.2997,decussata,-6.836506854502764e-9,NA,-5,r,sanchokappen1989,2,6.836506854502764e-9
2_sanchokappen1989,green algae,high,40.2997,decussata,-6.043845035219268e-8,NA,0,r,sanchokappen1989,2,6.043845035219268e-8
2_sanchokappen1989,green algae,high,40.2997,decussata,-1.21041582216163e-7,NA,5,r,sanchokappen1989,2,1.21041582216163e-7
2_sanchokappen1989,green algae,high,40.2997,decussata,-2.4689976141785956e-7,NA,10,r,sanchokappen1989,2,2.4689976141785956e-7
2_sanchokappen1989,green algae,high,40.2997,decussata,-3.0046672801635994e-7,NA,15,r,sanchokappen1989,2,3.0046672801635994e-7
2_sanchokappen1989,green algae,high,40.2997,decussata,-3.7694932666818145e-7,NA,20,r,sanchokappen1989,2,3.7694932666818145e-7
2_sanchokappen1989,green algae,high,40.2997,decussata,-5.715893796864348e-7,NA,25,r,sanchokappen1989,2,5.715893796864348e-7
2_sanchokappen1989,green algae,high,40.2997,decussata,-6.780587533136407e-7,NA,30,r,sanchokappen1989,2,6.780587533136407e-7
4_sanchokappen1989,green algae,high,40.2997,subglabra,-5.2965288192077564e-9,NA,-5,r,sanchokappen1989,4,5.2965288192077564e-9
4_sanchokappen1989,green algae,high,40.2997,subglabra,-6.532385518442778e-8,NA,0,r,sanchokappen1989,4,6.532385518442778e-8
4_sanchokappen1989,green algae,high,40.2997,subglabra,-1.1122710520336286e-7,NA,5,r,sanchokappen1989,4,1.1122710520336286e-7
4_sanchokappen1989,green algae,high,40.2997,subglabra,-2.0303360448382944e-7,NA,10,r,sanchokappen1989,4,2.0303360448382944e-7
4_sanchokappen1989,green algae,high,40.2997,subglabra,-2.55998892675907e-7,NA,15,r,sanchokappen1989,4,2.55998892675907e-7
4_sanchokappen1989,green algae,high,40.2997,subglabra,-3.9017762251003556e-7,NA,20,r,sanchokappen1989,4,3.9017762251003556e-7
4_sanchokappen1989,green algae,high,40.2997,subglabra,-5.420114489131258e-7,NA,25,r,sanchokappen1989,4,5.420114489131258e-7
4_sanchokappen1989,green algae,high,40.2997,subglabra,-7.009073127319548e-7,NA,30,r,sanchokappen1989,4,7.009073127319548e-7
6_sanchokappen1989,green algae,high,40.2997,havaasii,-2.3531507990608197e-9,NA,-5,r,sanchokappen1989,6,2.3531507990608197e-9
6_sanchokappen1989,green algae,high,40.2997,havaasii,-2.8902189653866548e-8,NA,0,r,sanchokappen1989,6,2.8902189653866548e-8
6_sanchokappen1989,green algae,high,40.2997,havaasii,-8.539089828069379e-8,NA,5,r,sanchokappen1989,6,8.539089828069379e-8
6_sanchokappen1989,green algae,high,40.2997,havaasii,-2.014709406952965e-7,NA,10,r,sanchokappen1989,6,2.014709406952965e-7
6_sanchokappen1989,green algae,high,40.2997,havaasii,-2.765492130576384e-7,NA,15,r,sanchokappen1989,6,2.765492130576384e-7
6_sanchokappen1989,green algae,high,40.2997,havaasii,-4.076187275619177e-7,NA,20,r,sanchokappen1989,6,4.076187275619177e-7
6_sanchokappen1989,green algae,high,40.2997,havaasii,-6.151476399303188e-7,NA,25,r,sanchokappen1989,6,6.151476399303188e-7
8_sanchokappen1989,green algae,high,40.2997,cinereorufescens,-8.407150647580096e-9,NA,-5,r,sanchokappen1989,8,8.407150647580096e-9
8_sanchokappen1989,green algae,high,40.2997,cinereorufescens,-3.144750132545633e-8,NA,0,r,sanchokappen1989,8,3.144750132545633e-8
8_sanchokappen1989,green algae,high,40.2997,cinereorufescens,-5.443497689918958e-8,NA,5,r,sanchokappen1989,8,5.443497689918958e-8
8_sanchokappen1989,green algae,high,40.2997,cinereorufescens,-6.991418011058092e-8,NA,10,r,sanchokappen1989,8,6.991418011058092e-8
8_sanchokappen1989,green algae,high,40.2997,cinereorufescens,-1.0417728395061728e-7,NA,15,r,sanchokappen1989,8,1.0417728395061728e-7
8_sanchokappen1989,green algae,high,40.2997,cinereorufescens,-1.3840073165189728e-7,NA,20,r,sanchokappen1989,8,1.3840073165189728e-7
8_sanchokappen1989,green algae,high,40.2997,cinereorufescens,-1.764576278118609e-7,NA,25,r,sanchokappen1989,8,1.764576278118609e-7
8_sanchokappen1989,green algae,high,40.2997,cinereorufescens,-2.1817612891009619e-07,NA,30,r,sanchokappen1989,8,2.1817612891009619e-07
10_sanchokappen1989,green algae,high,40.5926,pustulata,-1.753635688858593e-8,NA,-5,r,sanchokappen1989,10,1.753635688858593e-8
10_sanchokappen1989,green algae,high,40.5926,pustulata,-5.9289588729834125e-8,NA,0,r,sanchokappen1989,10,5.9289588729834125e-8
10_sanchokappen1989,green algae,high,40.5926,pustulata,-1.2275450049231236e-7,NA,5,r,sanchokappen1989,10,1.2275450049231236e-7
10_sanchokappen1989,green algae,high,40.5926,pustulata,-2.0960122244944331e-7,NA,10,r,sanchokappen1989,10,2.0960122244944331e-7
10_sanchokappen1989,green algae,high,40.5926,pustulata,-3.1982975384382336e-7,NA,15,r,sanchokappen1989,10,3.1982975384382336e-7
10_sanchokappen1989,green algae,high,40.5926,pustulata,-4.601206119821253e-7,NA,20,r,sanchokappen1989,10,4.601206119821253e-7
10_sanchokappen1989,green algae,high,40.5926,pustulata,-6.104322449443309e-7,NA,25,r,sanchokappen1989,10,6.104322449443309e-7
12_sanchokappen1989,green algae,high,40.5926,hispanica,-2.6575565401802625e-8,NA,-5,r,sanchokappen1989,12,2.6575565401802625e-8
12_sanchokappen1989,green algae,high,40.5926,hispanica,-7.64047511929107e-8,NA,0,r,sanchokappen1989,12,7.64047511929107e-8
12_sanchokappen1989,green algae,high,40.5926,hispanica,-1.395217193062183e-7,NA,5,r,sanchokappen1989,12,1.395217193062183e-7
12_sanchokappen1989,green algae,high,40.5926,hispanica,-2.0596063394683028e-7,NA,10,r,sanchokappen1989,12,2.0596063394683028e-7
12_sanchokappen1989,green algae,high,40.5926,hispanica,-3.056190047716428e-7,NA,15,r,sanchokappen1989,12,3.056190047716428e-7
12_sanchokappen1989,green algae,high,40.5926,hispanica,-3.820237559645535e-7,NA,20,r,sanchokappen1989,12,3.820237559645535e-7
12_sanchokappen1989,green algae,high,40.5926,hispanica,-5.946282806937817e-7,NA,25,r,sanchokappen1989,12,5.946282806937817e-7
12_sanchokappen1989,green algae,high,40.5926,hispanica,-6.677110861167916e-7,NA,30,r,sanchokappen1989,12,6.677110861167916e-7
14_sanchokappen1989,green algae,high,40.2997,spodochroa,-7.336798379156252e-8,NA,0,r,sanchokappen1989,14,7.336798379156252e-8
14_sanchokappen1989,green algae,high,40.2997,spodochroa,-1.1532823449216087e-7,NA,5,r,sanchokappen1989,14,1.1532823449216087e-7
14_sanchokappen1989,green algae,high,40.2997,spodochroa,-2.1353698477618723e-7,NA,9,r,sanchokappen1989,14,2.1353698477618723e-7
14_sanchokappen1989,green algae,high,40.2997,spodochroa,-2.9413236612891006e-7,NA,15,r,sanchokappen1989,14,2.9413236612891006e-7
14_sanchokappen1989,green algae,high,40.2997,spodochroa,-3.4667384685298795e-7,NA,19,r,sanchokappen1989,14,3.4667384685298795e-7
14_sanchokappen1989,green algae,high,40.2997,spodochroa,-5.045682034386124e-7,NA,25,r,sanchokappen1989,14,5.045682034386124e-7
14_sanchokappen1989,green algae,high,40.2997,spodochroa,-5.992450920245398e-7,NA,30,r,sanchokappen1989,14,5.992450920245398e-7
16_sanchokappen1989,green algae,high,40.2997,grisea,-6.307175111717034e-8,NA,0,r,sanchokappen1989,16,6.307175111717034e-8
16_sanchokappen1989,green algae,high,40.2997,grisea,-1.1828573051579186e-7,NA,5,r,sanchokappen1989,16,1.1828573051579186e-7
16_sanchokappen1989,green algae,high,40.2997,grisea,-1.49004822388851e-7,NA,9,r,sanchokappen1989,16,1.49004822388851e-7
16_sanchokappen1989,green algae,high,40.2997,grisea,-2.3555801787472543e-7,NA,15,r,sanchokappen1989,16,2.3555801787472543e-7
16_sanchokappen1989,green algae,high,40.2997,grisea,-2.7689960009088846e-7,NA,19,r,sanchokappen1989,16,2.7689960009088846e-7
16_sanchokappen1989,green algae,high,40.2997,grisea,-3.9492981670832386e-7,NA,25,r,sanchokappen1989,16,3.9492981670832386e-7
16_sanchokappen1989,green algae,high,40.2997,grisea,-4.6410806407634627e-7,NA,30,r,sanchokappen1989,16,4.6410806407634627e-7
3_sonesson1989,green algae,neutral,68.2,olivacea,-4.188915398015603e-9,4.237794529262227e-8,-5,r,sonesson1989,3,4.188915398015603e-9
3_sonesson1989,green algae,neutral,68.2,olivacea,-9.115848292054836e-8,4.767518892520449e-8,0,r,sonesson1989,3,9.115848292054836e-8
3_sonesson1989,green algae,neutral,68.2,olivacea,-1.3979575702491858e-7,4.767518892520449e-8,5,r,sonesson1989,3,1.3979575702491858e-7
3_sonesson1989,green algae,neutral,68.2,olivacea,-2.3981540710444594e-7,4.237794529262227e-8,10,r,sonesson1989,3,2.3981540710444594e-7
3_sonesson1989,green algae,neutral,68.2,olivacea,-4.0358588881314855e-7,8.475589058524454e-8,15,r,sonesson1989,3,4.0358588881314855e-7
3_sonesson1989,green algae,neutral,68.2,olivacea,-7.079081148223889e-7,1.165393498687142e-7,20,r,sonesson1989,3,7.079081148223889e-7
3_sonesson1989,green algae,neutral,68.2,olivacea,-8.716785957736877e-7,9.005313421782675e-8,25,r,sonesson1989,3,8.716785957736877e-7
3_sonesson1989,green algae,neutral,68.2,olivacea,-1.1505822850867227e-6,1.2183659350129643e-7,30,r,sonesson1989,3,1.1505822850867227e-6
4_sonesson1989,green algae,neutral,68.2,ambigua,-1.0577630841475422e-8,4.237794529262227e-8,-5,r,sonesson1989,4,1.0577630841475422e-8
4_sonesson1989,green algae,neutral,68.2,ambigua,-9.768352419904566e-8,5.297243130177488e-8,0,r,sonesson1989,4,9.768352419904566e-8
4_sonesson1989,green algae,neutral,68.2,ambigua,-1.3993208285995607e-7,4.767518892520449e-8,5,r,sonesson1989,4,1.3993208285995607e-7
4_sonesson1989,green algae,neutral,68.2,ambigua,-2.3342669166098614e-7,4.767518892520449e-8,10,r,sonesson1989,4,2.3342669166098614e-7
4_sonesson1989,green algae,neutral,68.2,ambigua,-4.0358588881314855e-7,4.767518892520449e-8,15,r,sonesson1989,4,4.0358588881314855e-7
4_sonesson1989,green algae,neutral,68.2,ambigua,-7.591541657199122e-7,1.217235574622777e-7,20,r,sonesson1989,4,7.591541657199122e-7
4_sonesson1989,green algae,neutral,68.2,ambigua,-8.909810686965084e-7,4.767518892520449e-8,25,r,sonesson1989,4,8.909810686965084e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-4.737924408273977e-8,NA,-1,r,kappen1983,2,4.737924408273977e-8
2_kappen1983,green algae,neutral,-70.47,sulphurea,-1.1331942946527662e-7,NA,4,r,kappen1983,2,1.1331942946527662e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-1.36764828664989e-7,NA,5,r,kappen1983,2,1.36764828664989e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-1.36764828664989e-7,NA,6,r,kappen1983,2,1.36764828664989e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-1.7779427708669142e-7,NA,8,r,kappen1983,2,1.7779427708669142e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-2.2321973808058278e-7,NA,8,r,kappen1983,2,2.2321973808058278e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-2.701105364800076e-7,NA,10,r,kappen1983,2,2.701105364800076e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-2.6571452390781864e-7,NA,11,r,kappen1983,2,2.6571452390781864e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-4.210402935170161e-7,NA,15,r,kappen1983,2,4.210402935170161e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-6.994544087469095e-7,NA,17,r,kappen1983,2,6.994544087469095e-7
2_kappen1983,green algae,neutral,-70.47,sulphurea,-7.023850835579764e-7,NA,20,r,kappen1983,2,7.023850835579764e-7
4_kappen1983,green algae,neutral,-70.47,sulphurea,-2.2224284635836428e-8,NA,-6,r,kappen1983,4,2.2224284635836428e-8
4_kappen1983,green algae,neutral,-70.47,sulphurea,-2.6391338005055757e-8,NA,-4,r,kappen1983,4,2.6391338005055757e-8
4_kappen1983,green algae,neutral,-70.47,sulphurea,-2.222428463583643e-7,NA,4,r,kappen1983,4,2.222428463583643e-7
4_kappen1983,green algae,neutral,-70.47,sulphurea,-2.680804334197769e-7,NA,4,r,kappen1983,4,2.680804334197769e-7
4_kappen1983,green algae,neutral,-70.47,sulphurea,-4.9726836872684e-7,NA,7,r,kappen1983,4,4.9726836872684e-7
4_kappen1983,green algae,neutral,-70.47,sulphurea,-5.326883223652044e-7,NA,9,r,kappen1983,4,5.326883223652044e-7
4_kappen1983,green algae,neutral,-70.47,sulphurea,-6.056117563265427e-7,NA,11,r,kappen1983,4,6.056117563265427e-7
4_kappen1983,green algae,neutral,-70.47,sulphurea,-8.056303180490705e-7,NA,13,r,kappen1983,4,8.056303180490705e-7
4_kappen1983,green algae,neutral,-70.47,sulphurea,-9.160572323333828e-7,NA,15,r,kappen1983,4,9.160572323333828e-7
4_kappen1983,green algae,neutral,-70.47,sulphurea,-1.1056581606328623e-6,NA,17,r,kappen1983,4,1.1056581606328623e-6
4_kappen1983,green algae,neutral,-70.47,sulphurea,-1.2223356549710035e-6,NA,19,r,kappen1983,4,1.2223356549710035e-6
4_kappen1983,green algae,neutral,-70.47,sulphurea,-1.3848507363705575e-6,NA,21,r,kappen1983,4,1.3848507363705575e-6
