paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,ramp_duration,ramp_duration_units,ramp_rate_per_day,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,20,C,10,days,0.5,net photosynthesis rate,0.193607306,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.098630137,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,21,C,10,days,0.5,net photosynthesis rate,0.336073059,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.200913242,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,22,C,10,days,0.5,net photosynthesis rate,0.460273973,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.15890411,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,23,C,10,days,0.5,net photosynthesis rate,0.452968037,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.129680365,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,24,C,10,days,0.5,net photosynthesis rate,0.467579909,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.146118721,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,24,C,10,days,0.5,net photosynthesis rate,0.526027397,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.131506849,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,25,C,10,days,0.5,net photosynthesis rate,0.533333333,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.131506849,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,26,C,10,days,0.5,net photosynthesis rate,0.434703196,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.091324201,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,27,C,10,days,0.5,net photosynthesis rate,0.379908676,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.116894977,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,28,C,10,days,0.5,net photosynthesis rate,0.24109589,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.113242009,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,29,C,10,days,0.5,net photosynthesis rate,0.178995434,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.131506849,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,30,C,10,days,0.5,net photosynthesis rate,0.233789954,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.250228311,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
1,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,31,C,10,days,0.5,net photosynthesis rate,0.146118721,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.140639269,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,23,C,10,days,0.5,net photosynthesis rate,0.248401826,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.0456621,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,24,C,10,days,0.5,net photosynthesis rate,0.248401826,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.051141553,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,25,C,10,days,0.5,net photosynthesis rate,0.263013699,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.069406393,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,26,C,10,days,0.5,net photosynthesis rate,0.248401826,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.054794521,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,27,C,10,days,0.5,net photosynthesis rate,0.237442922,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.054794521,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,28,C,10,days,0.5,net photosynthesis rate,0.189954338,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.029223744,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,29,C,10,days,0.5,net photosynthesis rate,0.248401826,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.084018265,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,29,C,10,days,0.5,net photosynthesis rate,0.299543379,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.131506849,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,30,C,10,days,0.5,net photosynthesis rate,0.336073059,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.124200913,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,31,C,10,days,0.5,net photosynthesis rate,0.310502283,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.113242009,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,32,C,10,days,0.5,net photosynthesis rate,0.259360731,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.109589041,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,33,C,10,days,0.5,net photosynthesis rate,0.211872146,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.098630137,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
2,jurriaans2020,jurriaans2020,figure 2a,pop,Acropora,valenciennesi,34,C,10,days,0.5,net photosynthesis rate,0.025570776,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.069406393,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,19,C,10,days,0.5,net photosynthesis rate,0.36561086,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.090497738,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,20,C,10,days,0.5,net photosynthesis rate,0.376470588,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.092307692,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,21,C,10,days,0.5,net photosynthesis rate,0.36199095,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.085067873,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,22,C,10,days,0.5,net photosynthesis rate,0.36199095,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.159276018,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,23,C,10,days,0.5,net photosynthesis rate,0.445248869,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.119457014,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,24,C,10,days,0.5,net photosynthesis rate,0.43800905,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.108597285,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,24,C,10,days,0.5,net photosynthesis rate,0.380090498,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.112217195,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,25,C,10,days,0.5,net photosynthesis rate,0.333031674,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.047058824,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,26,C,10,days,0.5,net photosynthesis rate,0.199095023,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.085067873,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,27,C,10,days,0.5,net photosynthesis rate,0.300452489,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.074208145,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,28,C,10,days,0.5,net photosynthesis rate,0.249773756,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.083257919,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,29,C,10,days,0.5,net photosynthesis rate,0.209954751,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.137556561,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,30,C,10,days,0.5,net photosynthesis rate,0.162895928,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.061538462,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
3,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,31,C,10,days,0.5,net photosynthesis rate,0.101357466,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.043438914,SD,10,M ,lab,,,season,winter,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,23,C,10,days,0.5,net photosynthesis rate,0.235294118,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.028959276,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,24,C,10,days,0.5,net photosynthesis rate,0.242533937,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.041628959,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,25,C,10,days,0.5,net photosynthesis rate,0.246153846,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.025339367,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,26,C,10,days,0.5,net photosynthesis rate,0.228054299,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.039819005,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,27,C,10,days,0.5,net photosynthesis rate,0.224434389,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.036199095,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,28,C,10,days,0.5,net photosynthesis rate,0.191855204,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.047058824,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,29,C,10,days,0.5,net photosynthesis rate,0.177375566,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.03438914,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,29,C,10,days,0.5,net photosynthesis rate,0.22081448,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.036199095,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,30,C,10,days,0.5,net photosynthesis rate,0.126696833,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.043438914,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,31,C,10,days,0.5,net photosynthesis rate,0.152036199,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.048868778,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,32,C,10,days,0.5,net photosynthesis rate,0.14841629,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.03800905,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,33,C,10,days,0.5,net photosynthesis rate,0.14841629,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.03800905,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
4,jurriaans2020,jurriaans2020,figure 2b,pop,Porites,cylindrica,34,C,10,days,0.5,net photosynthesis rate,0.101357466,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.025339367,SD,10,M ,lab,,,season,summer,350,350,umol m^-2 s^-1,npp,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,19,C,10,days,0.5,respiration rate,0.153424658,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.03652968,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,20,C,10,days,0.5,respiration rate,0.193607306,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.047488584,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,21,C,10,days,0.5,respiration rate,0.233789954,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.049315068,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,22,C,10,days,0.5,respiration rate,0.248401826,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.058447489,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,23,C,10,days,0.5,respiration rate,0.230136986,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.062100457,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,24,C,10,days,0.5,respiration rate,0.292237443,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.109589041,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,24,C,10,days,0.5,respiration rate,0.20456621,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.040182648,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,25,C,10,days,0.5,respiration rate,0.343378995,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.105936073,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,26,C,10,days,0.5,respiration rate,0.40913242,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.162557078,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,27,C,10,days,0.5,respiration rate,0.365296804,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.116894977,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,28,C,10,days,0.5,respiration rate,0.405479452,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.096803653,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,29,C,10,days,0.5,respiration rate,0.431050228,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.173515982,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,30,C,10,days,0.5,respiration rate,0.434703196,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.146118721,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
5,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,31,C,10,days,0.5,respiration rate,0.555251142,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.197260274,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,23,C,10,days,0.5,respiration rate,0.124200913,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.021917808,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,24,C,10,days,0.5,respiration rate,0.124200913,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.021917808,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,25,C,10,days,0.5,respiration rate,0.124200913,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.034703196,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,26,C,10,days,0.5,respiration rate,0.127853881,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.02739726,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,27,C,10,days,0.5,respiration rate,0.131506849,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.025570776,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,28,C,10,days,0.5,respiration rate,0.182648402,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.049315068,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,29,C,10,days,0.5,respiration rate,0.244748858,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.054794521,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,29,C,10,days,0.5,respiration rate,0.124200913,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.03652968,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,30,C,10,days,0.5,respiration rate,0.252054795,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.043835616,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,31,C,10,days,0.5,respiration rate,0.266666667,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.067579909,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,32,C,10,days,0.5,respiration rate,0.284931507,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.051141553,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,33,C,10,days,0.5,respiration rate,0.314155251,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.060273973,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
6,jurriaans2020,jurriaans2020,figure 2c,pop,Acropora,valenciennesi,34,C,10,days,0.5,respiration rate,0.259360731,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.060273973,SD,10,M ,lab,,,season,summer,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,19,C,10,days,0.5,respiration rate,0.152727273,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.038181818,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,20,C,10,days,0.5,respiration rate,0.2,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.056363636,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,21,C,10,days,0.5,respiration rate,0.24,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.067272727,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,22,C,10,days,0.5,respiration rate,0.327272727,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.083636364,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,23,C,10,days,0.5,respiration rate,0.305454545,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.063636364,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,24,C,10,days,0.5,respiration rate,0.265454545,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.072727273,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
7,jurriaans2020,jurriaans2020,figure 2d,pop,Porites,cylindrica,24,C,10,days,0.5,respiration rate,0.301818182,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.063636364,SD,10,M ,lab,,,season,winter,0,0,umol m^-2 s^-1,r,-18,,hermatypic coral,5,6-Apr
