paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type,npp_value,r_value,npp_error,r_error,n
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,23,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.033811496,-0.422720818,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,25,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.102321432,-0.639477421,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,31,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.058717675,-0.660948594,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,mitis,36,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.410887866,-0.727037773,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,5,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,-0.168324344,-0.263760295,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,10,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.288420524,-0.224084067,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,15,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.633913008,-0.201136041,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,18,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.896719849,-0.278699233,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,20,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.020927753,-0.328457824,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,23,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.103254517,-0.392104516,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,25,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.213573816,-0.455808009,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,30,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,1.211922974,-0.521840386,,,
lechowicz1973,lechowicz1973,figure 3,pop,cladonia ,caroliniana,36,C,dark respiration,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,,,0,0,umol * m^-2 * s^-1,r,,43.8673,temperate,neutral,green algae,0.980930726,-0.632433968,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,4,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.134536046,-0.020235992,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,10,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.380383754,-0.188980328,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.550049792,-0.220609478,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,18,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.666376214,-0.167578107,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,20,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.719155671,-0.288814639,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,22,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.746292279,-0.558533884,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,26,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.724010385,-0.526392106,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,31,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.527269979,-0.631173277,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,37,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.090096739,-0.680898198,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,4,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.147170751,-0.150046228,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,9,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.702382011,-0.220353164,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.269947896,-0.301297132,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,18,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.632837785,-0.404361,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,21,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.919639364,-0.424250968,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,23,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.073869901,-0.511705312,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,26,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.114201373,-0.46908029,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,31,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.708894975,-0.761098855,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,36,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.544385959,-0.865956921,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,6,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,-0.002391791,-0.149277286,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,10,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.368309208,-0.136948582,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.866104136,-0.182085481,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,18,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.032969378,-0.393954651,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,21,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.237552015,-0.408641444,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,23,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.050272077,-0.428377624,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,26,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.128881104,-0.645988228,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,32,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.083570438,-0.664647889,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,37,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,fall,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.444615357,-0.740619365,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,5,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.362318841,-0.301115242,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,10,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.615942029,-0.206896552,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.945652174,-0.273887963,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,17,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.148550725,-0.351647225,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,20,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.186594203,-0.361722856,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,22,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.173913043,-0.418664274,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,25,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.135869565,-0.444378926,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,30,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.907608696,-0.57392642,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,35,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.489130435,-0.713882836,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,5,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.577898551,-0.561389565,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,10,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.097826087,-0.430662736,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.884057971,-0.46122292,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,17,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.213768116,-0.481733111,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,19,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.34057971,-0.621945904,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,22,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.327898551,-0.637251634,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,25,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.416666667,-0.735803102,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,30,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.966485507,-0.964209717,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,35,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.313405797,-1.23945648,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,4,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.489130435,-0.23866171,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,10,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.02173913,-0.238046404,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,14,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.452898551,-0.28434816,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,17,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.048913043,-0.335956929,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,20,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.35326087,-0.3825407,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,22,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.35326087,-0.481092168,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,25,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.327898551,-0.459992309,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,30,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.150362319,-0.766414562,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,35,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,spring,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.414855072,-0.916728625,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,4,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.106564361,-0.102964638,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,10,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.66342561,-0.08645383,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.106404601,-0.153054174,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,17,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.34678128,-0.183695397,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,20,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.347651084,-0.281570046,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,22,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.487130444,-0.286381478,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,25,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.500612413,-0.33773718,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,30,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.250046597,-0.492006873,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,uncialis,36,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.810298307,-0.543109342,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,3,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.308048354,-0.123679117,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,9,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.76419867,-0.179542371,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.459669474,-0.19438184,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,18,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.901965048,-0.219882427,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,20,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.331586328,-0.317681107,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,23,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.483677853,-0.384560007,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,25,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.547608481,-0.500439541,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,30,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,2.095061641,-0.600517319,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,rangiferina,35,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.264274113,-0.785858732,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,5,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.258345241,-0.263008049,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,10,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,0.764322928,-0.174401736,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,15,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.346284249,-0.204688433,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,17,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.624373164,-0.266401375,,,
lechowiczadams1974,lechowiczadams1974,figure 5a,pop,cladonia ,mitis,20,C,net photosynthesis,,mg CO2 * g^-1 * hr^-1,co2,mg,g,hr,,,,T,lab,,,season,summer,1135,1135,umol * m^-2 * s^-1,npp,,43.7972,temperate,neutral,green algae,1.902710595,-0.346119201,,,
