paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,20,C,net photosynthesis,-1.64790174,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,25,25,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,25,C,net photosynthesis,-1.770726714,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,25,25,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,30,C,net photosynthesis,-3.072671443,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,25,25,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,0,C,net photosynthesis,0.784032753,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,50,50,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,5,C,net photosynthesis,0.955987718,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,50,50,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,10,C,net photosynthesis,1.299897646,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,50,50,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,15,C,net photosynthesis,0.906857728,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,50,50,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,20,C,net photosynthesis,-0.272262027,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,50,50,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,25,C,net photosynthesis,-0.984646878,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,50,50,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,30,C,net photosynthesis,-2.016376663,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,50,50,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,0,C,net photosynthesis,1.177072671,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,100,100,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,5,C,net photosynthesis,1.668372569,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,100,100,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,10,C,net photosynthesis,2.749232344,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,100,100,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,15,C,net photosynthesis,2.552712385,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,100,100,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,20,C,net photosynthesis,1.299897646,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,100,100,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,25,C,net photosynthesis,0.268167861,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,100,100,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,30,C,net photosynthesis,-0.517911975,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,100,100,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,0,C,net photosynthesis,1.398157625,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,200,200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,5,C,net photosynthesis,2.282497441,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,200,200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,10,C,net photosynthesis,4.444216991,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,200,200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,15,C,net photosynthesis,4.886386899,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,200,200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,20,C,net photosynthesis,3.461617195,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,200,200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,25,C,net photosynthesis,2.012282497,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,200,200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,30,C,net photosynthesis,1.373592631,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,200,200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,0,C,net photosynthesis,1.545547595,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,400,400,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,5,C,net photosynthesis,2.822927329,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,400,400,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,10,C,net photosynthesis,6.114636643,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,400,400,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,15,C,net photosynthesis,7.023541453,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,400,400,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,20,C,net photosynthesis,5.303991812,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,400,400,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,25,C,net photosynthesis,3.682702149,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,400,400,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,30,C,net photosynthesis,3.117707267,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,400,400,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,0,C,net photosynthesis,1.619242579,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,800,800,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,5,C,net photosynthesis,3.363357216,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,800,800,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,10,C,net photosynthesis,7.588536336,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,800,800,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,15,C,net photosynthesis,9.062436029,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,800,800,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,20,C,net photosynthesis,6.949846469,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,800,800,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,25,C,net photosynthesis,5.033776868,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,800,800,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,30,C,net photosynthesis,4.419651996,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,800,800,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,0,C,net photosynthesis,1.668372569,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,1200,1200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,5,C,net photosynthesis,3.48618219,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,1200,1200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,10,C,net photosynthesis,8.423746162,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,1200,1200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,15,C,net photosynthesis,10.11873081,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,1200,1200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,20,C,net photosynthesis,8.178096213,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,1200,1200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,25,C,net photosynthesis,5.74616172,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,1200,1200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
delprado_1995,delprado_1995,figure 2,pop,ramalina,bourgeana,30,C,net photosynthesis,5.279426817,umol CO2 *kg dw^-1 *s^-1,co2,umol,kg,sec,,,,T,lab,,,,,1200,1200,umol *m^-2 *s^-1,npp,,36.834,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,0,C,net photosynthesis,1.01048218,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,1200,1200,umol *m^-2 *s^-1,npp,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,5,C,net photosynthesis,3.157232704,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,1200,1200,umol *m^-2 *s^-1,npp,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,10,C,net photosynthesis,6.27672956,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,1200,1200,umol *m^-2 *s^-1,npp,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,15,C,net photosynthesis,5.438155136,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,1200,1200,umol *m^-2 *s^-1,npp,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,20,C,net photosynthesis,7.819706499,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,1200,1200,umol *m^-2 *s^-1,npp,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,25,C,net photosynthesis,7.215932914,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,1200,1200,umol *m^-2 *s^-1,npp,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,30,C,net photosynthesis,2.050314465,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,1200,1200,umol *m^-2 *s^-1,npp,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,0,C,net photosynthesis,1.278825996,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,1200,1200,umol *m^-2 *s^-1,npp,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,5,C,net photosynthesis,2.519916143,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,1200,1200,umol *m^-2 *s^-1,npp,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,10,C,net photosynthesis,5.169811321,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,1200,1200,umol *m^-2 *s^-1,npp,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,15,C,net photosynthesis,4.264150943,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,1200,1200,umol *m^-2 *s^-1,npp,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,20,C,net photosynthesis,5.102725367,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,1200,1200,umol *m^-2 *s^-1,npp,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,25,C,net photosynthesis,3.693920335,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,1200,1200,umol *m^-2 *s^-1,npp,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,30,C,net photosynthesis,1.178197065,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,1200,1200,umol *m^-2 *s^-1,npp,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,0,C,net photosynthesis,0.13836478,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,1200,1200,umol *m^-2 *s^-1,npp,,-62.24,subantarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,5,C,net photosynthesis,0.373165618,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,1200,1200,umol *m^-2 *s^-1,npp,,-62.24,subantarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,10,C,net photosynthesis,0.909853249,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,1200,1200,umol *m^-2 *s^-1,npp,,-62.24,subantarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,15,C,net photosynthesis,0.809224319,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,1200,1200,umol *m^-2 *s^-1,npp,,-62.24,subantarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,20,C,net photosynthesis,0.171907757,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,1200,1200,umol *m^-2 *s^-1,npp,,-62.24,subantarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,25,C,net photosynthesis,-0.599580713,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,1200,1200,umol *m^-2 *s^-1,npp,,-62.24,subantarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,30,C,net photosynthesis,-0.834381551,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,1200,1200,umol *m^-2 *s^-1,npp,,-62.24,subantarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,0,C,net photosynthesis,0.071278826,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,1200,1200,umol *m^-2 *s^-1,npp,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,5,C,net photosynthesis,0.708595388,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,1200,1200,umol *m^-2 *s^-1,npp,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,10,C,net photosynthesis,1.077568134,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,1200,1200,umol *m^-2 *s^-1,npp,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,15,C,net photosynthesis,0.540880503,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,1200,1200,umol *m^-2 *s^-1,npp,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,20,C,net photosynthesis,0.507337526,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,1200,1200,umol *m^-2 *s^-1,npp,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,25,C,net photosynthesis,-0.465408805,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,1200,1200,umol *m^-2 *s^-1,npp,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,30,C,net photosynthesis,-0.666666667,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,1200,1200,umol *m^-2 *s^-1,npp,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,0,C,dark respiration,-1.06918239,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,0,0,umol *m^-2 *s^-1,r,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,5,C,dark respiration,-1.303983229,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,0,0,umol *m^-2 *s^-1,r,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,10,C,dark respiration,-2.142557652,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,0,0,umol *m^-2 *s^-1,r,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,15,C,dark respiration,-2.142557652,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,0,0,umol *m^-2 *s^-1,r,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,20,C,dark respiration,-3.719077568,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,0,0,umol *m^-2 *s^-1,r,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,25,C,dark respiration,-4.557651992,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,0,0,umol *m^-2 *s^-1,r,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,30,C,dark respiration,-4.859538784,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,germany,0,0,umol *m^-2 *s^-1,r,,49.58,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,0,C,dark respiration,-0.532494759,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,0,0,umol *m^-2 *s^-1,r,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,5,C,dark respiration,-0.733752621,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,0,0,umol *m^-2 *s^-1,r,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,10,C,dark respiration,-1.236897275,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,0,0,umol *m^-2 *s^-1,r,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,15,C,dark respiration,-1.303983229,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,0,0,umol *m^-2 *s^-1,r,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,20,C,dark respiration,-2.041928721,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,0,0,umol *m^-2 *s^-1,r,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,25,C,dark respiration,-3.115303983,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,0,0,umol *m^-2 *s^-1,r,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,30,C,dark respiration,-3.719077568,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,spain,0,0,umol *m^-2 *s^-1,r,,41.39,temperate,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,0,C,dark respiration,-0.63312369,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,0,0,umol *m^-2 *s^-1,r,,-62.24,antarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,5,C,dark respiration,-0.800838574,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,0,0,umol *m^-2 *s^-1,r,,-62.24,antarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,10,C,dark respiration,-1.169811321,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,0,0,umol *m^-2 *s^-1,r,,-62.24,antarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,15,C,dark respiration,-1.169811321,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,0,0,umol *m^-2 *s^-1,r,,-62.24,antarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,20,C,dark respiration,-2.310272537,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,0,0,umol *m^-2 *s^-1,r,,-62.24,antarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,25,C,dark respiration,-2.846960168,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,0,0,umol *m^-2 *s^-1,r,,-62.24,antarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,30,C,dark respiration,-2.578616352,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,antarctica,0,0,umol *m^-2 *s^-1,r,,-62.24,antarctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,0,C,dark respiration,-0.733752621,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,0,0,umol *m^-2 *s^-1,r,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,5,C,dark respiration,-1.002096436,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,0,0,umol *m^-2 *s^-1,r,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,10,C,dark respiration,-1.002096436,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,0,0,umol *m^-2 *s^-1,r,,78.1,arctic,neutral,green algae
domaschke_2013,domaschke_2013,figure 1,pop,Cetraria ,aculeata ,15,C,dark respiration,-1.471698113,umol CO2 * kg^-1 * dry weight s^-1,co2,umol,kg,sec,,,,T,lab,,,location,svalbard,0,0,umol *m^-2 *s^-1,r,,78.1,arctic,neutral,green algae
